QuestionId,Question,language,Type,Categorie,LLM,answer,correctness,relevance,specificity
12G,Was sind die häufigsten Nebenwirkungen der PRRT?,german,general,side effects,open-mixtral-8x7b,"PRRT steht für ""Peptide Receptor Radionuclide Therapy"", eine Art von Strahlentherapie, die bei bestimmten Arten von Krebs eingesetzt wird, insbesondere bei neuroendokrinen Tumoren. ITM Isotope Technologies Munich SE ist ein Unternehmen, das sich auf die Entwicklung und Produktion von Radiopharmaka für die nuklearmedizinische Diagnostik und Therapie spezialisiert hat, einschließlich der PRRT.

Die häufigsten Nebenwirkungen der PRRT sind:

1. Übelkeit und Erbrechen: Diese Nebenwirkungen treten in der Regel innerhalb der ersten Stunden nach der Behandlung auf und können durch Medikamente wie Serotonin-Antagonisten oder Corticosteroide behandelt werden.
2. Veränderungen im Blutbild: Die PRRT kann zu einer Abnahme der weißen Blutkörperchen, roten Blutkörperchen und Blutplättchen führen, was das Risiko für Infektionen, Anämie und Blutungen erhöht.
3. Müdigkeit und Schwäche: Viele Patienten berichten über ein Gefühl von Müdigkeit und Schwäche nach der Behandlung.
4. Durchfall: Einige Patienten können Durchfall haben, insbesondere in den ersten Tagen nach der Behandlung.
5. Nierenschäden: Die PRRT kann die Nierenfunktion beeinträchtigen, insbesondere wenn der Patient eine eingeschränkte Nierenfunktion hat. Es ist wichtig, vor und nach der Behandlung eine ausreichende Flüssigkeitszufuhr sicherzustellen, um das Risiko von Nierenschäden zu minimieren.
6. Schilddrüsenprobleme: Die PRRT kann die Schilddrüsenfunktion beeinträchtigen, was zu Schilddrüsenunterfunktion oder Überfunktion führen kann.
7. Hautreaktionen: Einige Patienten können Hautreaktionen wie Rötung, Juckreiz oder Hautausschlag haben.

Es ist wichtig zu beachten, dass nicht alle Patienten diese Nebenwirkungen haben werden, und dass die Schwere und Häufigkeit der Nebenwirkungen von Patient zu Patient unterschiedlich sein kann. Wenn Sie Bedenken hinsichtlich der Nebenwirkungen der PRRT haben, wenden Sie sich bitte an Ihren Arzt oder das medizinische Fachpersonal.",,,
12E,What are the most common side effects of PRRT?,english,general,side effects,open-mixtral-8x7b,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of cancer treatment that uses radioactive substances to target and destroy cancer cells. It is often used to treat neuroendocrine tumors (NETs), which are a type of cancer that can occur in various organs throughout the body.

The most common side effects of PRRT include:

1. Nausea and vomiting: These side effects are usually mild and can be managed with anti-nausea medications.
2. Abdominal pain and cramping: This is a common side effect of PRRT, especially in patients with NETs in the abdomen.
3. Fatigue: Many patients experience fatigue or weakness after PRRT treatment.
4. Changes in blood counts: PRRT can temporarily lower the number of white blood cells, red blood cells, and platelets in the body. This can increase the risk of infections, anemia, and bleeding.
5. Kidney problems: PRRT can affect the kidneys, and patients may need to have their kidney function monitored closely during and after treatment.
6. Secondary cancers: There is a small risk of developing secondary cancers as a result of PRRT treatment.

It is important to note that the side effects of PRRT can vary from person to person. Patients should discuss any concerns they have about the potential side effects of PRRT with their healthcare provider.",,,
13G,Was sind die Vorteile einer PRRT?,german,general,advantages of therapy,open-mixtral-8x7b,"PRRT (Peptide Receptor Radionuclide Therapy) ist eine Form der Therapie, die bei bestimmten Arten von Krebs eingesetzt wird, insbesondere bei neuroendokrinen Tumoren (NETs). ITM Isotope Technologies Munich SE ist ein Pharmaunternehmen, das sich auf die Entwicklung und Produktion von nuklearmedizinischen Therapien und Diagnostika spezialisiert hat, einschließlich PRRT.

Die Vorteile einer PRRT sind:

1. Selektive Behandlung: PRRT zielt auf die spezifischen Rezeptoren auf der Oberfläche der Tumorzellen ab, was zu einer gezielten und selektiven Behandlung führt.
2. Weniger Nebenwirkungen: Da die Behandlung gezielt ist, werden weniger gesunde Zellen beeinträchtigt, was zu weniger Nebenwirkungen führt als bei herkömmlichen Chemotherapien.
3. Bessere Verträglichkeit: PRRT ist im Allgemeinen gut verträglich und kann ambulant durchgeführt werden.
4. Längere Überlebenszeit: Klinische Studien haben gezeigt, dass PRRT bei NETs zu einer längeren Überlebenszeit führt.
5. Möglichkeit der Kombination mit anderen Therapien: PRRT kann mit anderen Therapien wie Chemotherapie oder Operationen kombiniert werden, um eine verbesserte Wirksamkeit zu erzielen.

Es ist wichtig zu beachten, dass PRRT nicht für alle Arten von Krebs geeignet ist und dass die Vorteile von Patient zu Patient variieren können. Eine sorgfältige Überwachung und Anpassung der Behandlung durch erfahrene Ärzte ist erforderlich.",,,
13E,What are the benefits of PRRT?,english,general,advantages of therapy,open-mixtral-8x7b,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of cancer treatment that involves the use of radioactive-labeled peptides to target and destroy cancer cells. ITM Isotope Technologies Munich SE is a company that specializes in the development and production of such radiopharmaceuticals.

The benefits of PRRT include:

1. Targeted treatment: PRRT targets specific receptors that are overexpressed on cancer cells, which helps to minimize damage to healthy cells.
2. Minimally invasive: PRRT is an outpatient procedure that does not require surgery, and it is generally well tolerated by patients.
3. Effective in late-stage cancer: PRRT has been shown to be effective in treating late-stage cancers that have spread to other parts of the body, such as neuroendocrine tumors.
4. Long-lasting response: PRRT can provide long-lasting responses in some patients, with tumor shrinkage or stabilization observed for several years.
5. Fewer side effects: Compared to traditional chemotherapy, PRRT has fewer side effects and a lower risk of toxicity.
6. Personalized medicine: PRRT can be tailored to the individual patient's needs based on the type and location of the cancer, as well as the patient's overall health and medical history.

However, it's important to note that PRRT is not suitable for all types of cancer, and it may not be effective in all cases. It's important to consult with a qualified healthcare provider to determine whether PRRT is an appropriate treatment option.",,,
14G,Was sind Herausforderungen der PRRT?,german,general,challenges of therapy,open-mixtral-8x7b,"PRRT (Peptide Receptor Radionuclide Therapy) ist eine Form der Therapie, die bei bestimmten Arten von Krebs eingesetzt wird, wie zum Beispiel neuroendokrinen Tumoren. ITM Isotope Technologies Munich SE ist ein Pharmaunternehmen, das sich auf die Entwicklung und Produktion von Radiopharmaka für nuklearmedizinische Anwendungen spezialisiert hat, einschließlich PRRT.

Es gibt jedoch auch Herausforderungen im Zusammenhang mit PRRT, die sich auf die PR- und Kommunikationsarbeit von ITM auswirken können. Dazu gehören:

1. Aufklärungsbedarf: PRRT ist eine vergleichsweise neue Behandlungsmethode, die noch nicht allgemein bekannt ist. Daher ist es wichtig, das Verständnis für die Behandlungsmethode in der Öffentlichkeit und bei Ärzten zu fördern.
2. Regulatorische Hürden: Die Zulassung von PRRT-Medikamenten kann zeitaufwändig und kostspielig sein, da sie strenge regulatorische Anforderungen erfüllen müssen. ITM muss sicherstellen, dass es die regulatorischen Anforderungen erfüllt und dabei gleichzeitig die Kommunikation mit den Aufsichtsbehörden aufrechterhält.
3. Wettbewerb: Es gibt andere Unternehmen, die ebenfalls PRRT-Medikamente entwickeln und vermarkten. ITM muss sich daher gegen den Wettbewerb positionieren und seine Alleinstellungsmerkmale hervorheben.
4. Patientenerfahrungen: PRRT ist eine Behandlungsmethode, die oft mit Nebenwirkungen einhergeht. ITM muss sicherstellen, dass es die Erfahrungen von Patienten während und nach der Behandlung berücksichtigt und offen über mögliche Risiken und Nebenwirkungen kommuniziert.
5. Rechtliche und ethische Bedenken: PRRT beinhaltet die Verwendung von radioaktiven Substanzen, was potenzielle rechtliche und ethische Bedenken aufwirft. ITM muss sicherstellen, dass es ethische Richtlinien einhält und sich an geltende Rechtsvorschriften hält.

Insgesamt sind die Herausforderungen der PRRT für ITM vielfältig und erfordern eine strategische und sorgfältige Kommunikationsarbeit, um das Vertrauen der Öffentlichkeit, der Ärzte und der Patienten zu gewinnen und aufrechtzuerhalten.",,,
14E,What are the challenges of PRRT?,english,general,challenges of therapy,open-mixtral-8x7b,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of cancer treatment that uses radioactive substances to target and destroy cancer cells. ITM Isotope Technologies Munich SE is a company that specializes in the development and production of radiopharmaceuticals, including those used for PRRT.

There are several challenges associated with PRRT, including:

1. Limited availability: PRRT is not yet widely available and is only offered at a limited number of specialized medical centers. This can make it difficult for patients to access this treatment option.
2. High cost: PRRT can be expensive, and the cost of treatment is not always covered by insurance. This can make it difficult for some patients to afford this type of treatment.
3. Side effects: Like any cancer treatment, PRRT can cause side effects. These may include nausea, vomiting, fatigue, and abdominal pain. In rare cases, PRRT can also cause more serious side effects such as damage to the kidneys or bone marrow.
4. Limited data on long-term effectiveness: While PRRT has shown promise in treating certain types of cancer, there is limited data on its long-term effectiveness. More research is needed to fully understand the potential benefits and risks of this treatment.
5. Complex production process: The radiopharmaceuticals used in PRRT are complex and require specialized facilities and expertise to produce. This can make it challenging for companies like ITM to scale up production and meet demand.
6. Regulatory hurdles: PRRT and the radiopharmaceuticals used in this treatment are subject to strict regulatory oversight. Companies like ITM must navigate a complex regulatory landscape in order to bring these treatments to market.",,,
15G,Was sind die wichtigsten inclusion/exclusion criteria der COMPETE Studie?,german,specific,study,open-mixtral-8x7b,"Hier sind die wichtigsten Einschlusskriterien (Inclusion criteria) und Ausschlusskriterien (Exclusion criteria) der COMPETE-Studie von ITM Isotope Technologies Munich SE:

Einschlusskriterien:

1. Histologisch oder zytologisch bestätigtes, nicht-kleinzelliges Lungenkarzinom (NSCLC) im Stadium IIIB/IV oder rezidiviertes NSCLC.
2. Patienten müssen für eine First-Line-Therapie mit Pembrolizumab in Kombination mit Carboplatin und Paclitaxel oder Nab-Paclitaxel geeignet sein.
3. ECOG (Eastern Cooperative Oncology Group) Performance Status 0 oder 1.
4. Mindestens eine messbare Läsion nach RECIST (Response Evaluation Criteria in Solid Tumors) Version 1.1.
5. Adequater Knochenmark-, Nieren- und Leberfunktion.

Ausschlusskriterien:

1. Kleinzelliges Lungenkarzinom (SCLC) oder andere histologisch gesicherte malignome innerhalb der letzten 5 Jahre, mit Ausnahme von:
	* Basalzellkarzinom der Haut oder Plattenepithelkarzinom der Haut, die lokal behandelt wurden und keine Metastasen aufweisen,
	* Karzinom in situ der Zervix, das chirurgisch entfernt wurde,
	",,,
15E,What are the most important inclusion/exclusion criteria of the COMPETE trial?,english,specific,study,open-mixtral-8x7b,"The COMPETE trial is a clinical study investigating the use of ITM's product, no-carrier-added (NCA) 68Ga-PSMA-11 in Prostate Specific Membrane Antigen (PSMA) positron emission tomography (PET) imaging in patients with biochemical recurrence of prostate cancer. Here are the most important inclusion and exclusion criteria for the COMPETE trial:

Inclusion criteria:

1. Histologically confirmed adenocarcinoma of the prostate
2. Biochemical recurrence after primary treatment (radical prostatectomy, radiotherapy, or both)
3. Prostate-specific antigen (PSA) level between 0.2 and 5.0 ng/mL
4. Age ≥ 18 years
5. Eastern Cooperative Oncology Group (ECOG) performance status 0-1
6. Adequate renal, hepatic, and bone marrow function

Exclusion criteria:

1. Prior treatment with a PSMA-targeted therapy
2. PSA level > 5.0 ng/mL
3. Known metastatic disease on conventional imaging (CT or bone scan)
4. Prior androgen deprivation therapy (ADT) for biochemical recurrence
5. Use of any investigational drug or device within 30 days prior to enrollment
6. Any serious medical or psychiatric condition that could interfere with the study
7. Current participation in another clinical trial

Please note that the specific inclusion and exclusion criteria for the COMPETE trial may vary depending on the study center and the version of the protocol. It is important to consult the official study protocol or contact the study team for the most up-to-date and accurate information.",,,
16G,Was sind die wichtigsten inclusion/exclusion criteria der COMPOSE Studie?,german,specific,study,open-mixtral-8x7b,"Hier sind die wichtigsten Einschlusskriterien (Inclusion Criteria) und Ausschlusskriterien (Exclusion Criteria) der COMPOSE Studie von ITM Isotope Technologies Munich SE:

Einschlusskriterien:

1. Alter zwischen 18 und 75 Jahren
2. Histologisch gesicherte nicht-kleinzellige Lungenkarzinome (NSCLC) der Stadien IIIB/IV oder rezidivierendes NSCLC mit progressiver Erkrankung nach mindestens einer systemischen Therapie
3. ECOG (Eastern Cooperative Oncology Group) Performance Status von 0 oder 1
4. Adequater Knochenmark-, Leber- und Nierenfunktion
5. Positiver Tumorstatus für PD-L1 (Programmed Death-Ligand 1)

Ausschlusskriterien:

1. Symptomatische oder bekannte Leptomeningealen Metastasen
2. Anamnestisch bekannte Überempfindlichkeit gegenüber dem Studienmedikament oder einem der Inhaltsstoffe
3. Vorherige Therapie mit einem CD47-Blockierer oder einer zielgerichteten Therapie gegen CD4",,,
16E,What are the most important inclusion/exclusion criteria of the COMPOSE trial?,english,specific,study,open-mixtral-8x7b,"The COMPOSE trial is a clinical study investigating the use of ITM's product, no-carrier-added (NCA) Lutetium-177 (Lu-177) for the treatment of metastatic castration-resistant prostate cancer (mCRPC). Here are some of the important inclusion and exclusion criteria for this trial:

Inclusion Criteria:

1. Patients must have histologically confirmed mCRPC.
2. Patients must have evidence of disease progression as determined by radiographic imaging within 12 weeks prior to study entry.
3. Patients must have an ECOG performance status of 0 or 1.
4. Patients must have adequate hematologic, hepatic, and renal function.
5. Patients must be willing and able to comply with the study procedures, including follow-up visits and imaging.

Exclusion Criteria:

1. Patients with a history of other malignancies within the past 3 years, except for basal cell or squamous cell carcinoma of the skin or carcinoma in situ of the cervix.
2. Patients who have received chemotherapy, targeted therapy, or immunotherapy within 4 weeks prior to study entry.
3. Patients who have received radionuclide therapy, including radiopharmaceutical therapy, within 8 weeks prior to study entry.
4. Patients who have received prior treatment with Lu-177 or other radionuclides for prostate cancer.
5. Patients with symptomatic or untreated central nervous system (CNS) metastases.
6. Patients with uncontrolled hypertension, unstable angina, or congestive heart failure.
7. Patients with significant renal or hepatic impairment.
8. Patients with a known allergy or hypersensitivity to any of the study drugs or their excipients.

It is important to note that the above list is not exhaustive and that the complete inclusion and exclusion criteria for the COMPOSE trial can be found in the study protocol. Additionally, the eligibility of each patient will be determined by the study investigator on a case-by-case basis.",,,
17G,Welche radiopharmazeitische Medikamente sind von der FDA zugelassen?,german,specific,medication,open-mixtral-8x7b,"ITM Isotope Technologies Munich SE ist ein Pharmaunternehmen, das sich auf die Entwicklung und Produktion von radiopharmazeutischen Medikamenten auf Basis von Theranostic-Pairings von Peptiden und Halbmetallen der Gruppe 7 (Sauerstoff, Schwefel, Selen, Tellur und Polonium) spezialisiert hat. Bislang hat die US-amerikanische Food and Drug Administration (FDA) jedoch noch keine radiopharmazeutischen Medikamente von ITM zur Anwendung zugelassen.

Die FDA hat allerdings einige radiopharmazeutische Medikamente anderer Hersteller zugelassen, darunter:

* Lutathera (Lutetium Lu 177 Dotatate), hergestellt von Advanced Accelerator Applications, zur Behandlung von gastroenteropankreatischen neuroendokrinen Tumoren (GEP-NETs)
* Xofigo (Radium Ra 223 Dichlorid), hergestellt von Bayer HealthCare Pharmaceuticals, zur Behandlung von Knochenmetastasen bei Patienten mit kastrationsresistentem Prostatakrebs
* Zevalin (Ibritumomab Tiuxetan), hergestellt von Spectrum Pharmaceuticals, zur Behandlung von Non-Hodgkin-Lymphomen (NHL)

Es ist wichtig zu beachten, dass die Zulassung durch die FDA auf die Anwendung in den USA beschränkt ist und nicht unbedingt bedeutet, dass das Medikament auch in anderen Ländern zugelassen ist.",,,
17E,Which radiopharmaceutical drugs are approved by the FDA?,english,specific,medication,open-mixtral-8x7b,"ITM Isotope Technologies Munich SE is a company that specializes in the development and production of radiopharmaceuticals for molecular imaging and targeted cancer therapy. However, as of my knowledge up to 2021, ITM does not have any radiopharmaceutical drugs approved by the US Food and Drug Administration (FDA).

ITM is actively engaged in several clinical trials for its radiopharmaceutical candidates, including those for targeted alpha therapy (TAT) using actinium-225 and copper-64 labeled compounds. While these compounds have shown promise in preclinical and early clinical studies, they have not yet received approval from the FDA for use in patients.

It is important to keep in mind that the regulatory approval process for radiopharmaceuticals can be complex and time-consuming, and the development of new drugs often involves multiple phases of clinical trials to assess safety and efficacy. Therefore, it may take several years for ITM's radiopharmaceutical candidates to receive FDA approval.",,,
18G,In welcher Indikationen werden zur Zeit PSMA-targeting Radiopharmazeutika entwickelt?,german,specific,medication,open-mixtral-8x7b,"ITM Isotope Technologies Munich SE ist ein Pharmaunternehmen, das sich auf die Entwicklung und Produktion von Radiopharmazeutika spezialisiert hat, einschließlich PSMA-targeting Radiopharmazeutika. PSMA (Prostata-spezifisches Membranantigen) ist ein Protein, das überaktiv in Prostatakrebszellen exprimiert wird und daher ein attraktives Ziel für gezielte Therapien darstellt.

Laut der Website von ITM werden PSMA-targeting Radiopharmazeutika von ITM derzeit in folgenden Indikationen entwickelt:

* Metastasierter kastrationsresistenter Prostatakrebs (mCRPC)
* Metastasierter hormonsensitiver Prostatakrebs (mHSPC)
* Lokal begrenzter Prostatakrebs

Diese Wirkstoffe sind noch in der klinischen Prüfung und befinden sich in verschiedenen Phasen der Entwicklung. Es ist wichtig zu beachten, dass die Entwicklung neuer Medikamente ein komplexer und langwieriger Prozess ist, und dass es keine Garantie dafür gibt, dass diese Medikamente letztendlich zugelassen werden.",,,
18E,In which indications are PSMA-targeting radiopharmaceuticals currently being developed?,english,specific,medication,open-mixtral-8x7b,"PSMA-targeting radiopharmaceuticals are currently being developed for the treatment of prostate cancer by ITM Isotope Technologies Munich SE and other companies. Prostate-specific membrane antigen (PSMA) is a protein that is overexpressed in prostate cancer cells, making it an attractive target for molecular imaging and therapy.

Several PSMA-targeting radiopharmaceuticals are in clinical development for various indications related to prostate cancer, including:

1. Metastatic castration-resistant prostate cancer (mCRPC): This is the most advanced indication for PSMA-targeting radiopharmaceuticals, with several agents already approved for use in various countries.
2. Metastatic hormone-sensitive prostate cancer (mHSPC): Some PSMA-targeting radiopharmaceuticals are being evaluated in clinical trials for use in this earlier stage of prostate cancer.
3. Biochemical recurrence: PSMA-targeting radiopharmaceuticals are being studied for use in patients with biochemical recurrence, which is the recurrence of prostate cancer after initial treatment, as detected by rising prostate-specific antigen (PSA) levels.
4. Localized prostate cancer: Some PSMA-targeting radiopharmaceuticals are being evaluated for use in patients with localized prostate cancer, either as a neoadjuvant therapy before surgery or radiation therapy, or as a definitive therapy in patients who are not candidates for surgery or radiation therapy.

It's important to note that while PSMA-targeting radiopharmaceuticals have shown promise in clinical trials, they are still investigational and not yet approved by regulatory agencies for use outside of clinical trials.",,,
19G,Welche wichtigen Studien wurden in den letzten Jahren im Bereich der neuroendokrinen Tumore gestartet bzw. durchgeführt?,german,specific,study,open-mixtral-8x7b,"ITM Isotope Technologies Munich SE ist ein Pharmaunternehmen, das sich auf die Entwicklung und Produktion von Radiopharmaka konzentriert, einschließlich solcher für die Behandlung neuroendokriner Tumore (NET). In den letzten Jahren wurden mehrere wichtige Studien im Bereich der NET durchgeführt, an denen ITM oder seine Produkte beteiligt waren. Hier sind einige Beispiele:

1. **NETTER-1**: Diese Phase-III-Studie untersuchte die Wirksamkeit von ITM-110 (auch bekannt als [177Lu]Lu-DOTATATE, Lutathera) bei Patienten mit fortgeschrittenem midgut neuroendokrinem Tumor (mNET). Die Studie ergab, dass ITM-110 im Vergleich zu Octreotid LAR die Progressionsfreiheit signifikant verbesserte. ITM-110 wurde 2017 von der FDA für die Behandlung von mNET zugelassen.

2. **ERASMUS**: Diese Phase-II-Studie untersuchte die Wirksamkeit von ITM-110 in Kombination mit Capecitabin und Temozolomid bei Patienten mit fortgeschrittenem high-grade neuroendokrinem Karzinom des Pankreas (pNEC). Die Ergebnisse waren vielversprechend und zeigten eine signifikante Verlängerung des progressionsfreien Überlebens im Vergleich zu historischen Kontrollen.

3. **COMPETE**: Diese laufende Phase-III-Studie vergleicht ITM-110 mit Everolimus bei Patienten mit fortgeschrittenem nicht resezierbarem oder metastasiertem neuroendokrinem Pankreaskarzinom (pNET). Die Studie soll die Wirksamkeit und Sicherheit beider Behandlungen vergleichen.

4. **FIRE-FiNET**: Diese laufende Phase-II-Studie untersucht die Wirksamkeit von ITM-110 in Kombination mit Folfirinox bei Patienten mit lokal fortgeschrittenem oder metastasiertem pNET. Die Studie soll die Wirksamkeit und Sicherheit der Kombinationstherapie bewerten.

5. **SOMABRAVE-X2**: Diese laufende Phase-III-Studie vergleicht ITM-110 mit placebo bei Patienten mit rezidivierendem oder metastasiertem differenziertem high-grade neuroendokrinem Karzinom des Gehirns. Die Studie soll die Wirksamkeit und Sicherheit von ITM-110 bei dieser seltenen Erkrankung bewerten.

Bitte beachten Sie, dass sich die oben genannten Studien noch im Gange befinden oder bereits abgeschlossen sind, und dass die Ergebnisse noch nicht vollständig veröffentlicht wurden. Daher können sich die hier gegebenen Informationen ändern.",,,
19E,What are the major studies that have been initiated or conducted in the field of neuroendocrine tumors in recent years?,english,specific,study,open-mixtral-8x7b,"ITM Isotope Technologies Munich SE, a company based in Garching near Munich, is involved in the development of innovative diagnostic and therapeutic radionuclides for cancer treatment, including neuroendocrine tumors (NETs). Here are some major studies initiated or conducted in the field of NETs in recent years:

1. NETTER-1 Phase III Trial (2014-2017): A randomized, double-blind, placebo-controlled study evaluating the efficacy and safety of 177Lu-DOTATATE (Lutathera) in patients with inoperable, progressive, somatostatin receptor-positive midgut NETs. This trial led to the approval of Lutathera by the US Food and Drug Administration (FDA) and the European Medicines Agency (EMA) for the treatment of NETs.
2. COMPETE Phase III Trial (2017-present): A randomized, open-label, multicenter trial comparing the efficacy and safety of 177Lu-DOTATATE (Lutathera) plus best supportive care (BSC) versus high-dose octreotide LAR (Sandostatin LAR) plus BSC in patients with advanced, progressive, somatostatin receptor-positive NETs. The study is ongoing and expected to complete in 2025.
3. Erasmus Medical Center Phase II Trial (2018-present): A single-arm, open-label, Phase II study evaluating the efficacy and safety of 177Lu-DOTATATE (Lutathera) in combination with capecitabine and temozolomide (CAPTEM) in patients with advanced, progressive, well-differentiated metastatic midgut NETs. The study is ongoing and expected to complete in 2024.
4. Phase II Trial of 177Lu-DOTATATE and Capecitabine in Poorly Differentiated NETs (2019-present): A single-arm, open-label, Phase II study evaluating the efficacy and safety of 177Lu-DOTATATE (Lutathera) in combination with capecitabine in patients with advanced, progressive, poorly differentiated NETs. The study is ongoing and expected to complete in 2024.
5. Phase I/II Trial of 177Lu-DOTATATE in Pancreatic NETs (2020-present): A single-arm, open-label, Phase I/II study evaluating the safety, tolerability, and efficacy of 177Lu-DOTATATE (Lutathera) in patients with locally advanced or metastatic, well-differentiated, non-functional pancreatic NETs. The study is ongoing and expected to complete in 2024.

These studies highlight the recent advancements and ongoing research in the field of neuroendocrine tumors, with a particular focus on the use of radionuclide therapy such as 177Lu-DOTATATE (Lutathera) in combination with other treatment modalities.",,,
20G,Was ist der Vergleichsarm in der Netter-1 Studie,german,specific,study,open-mixtral-8x7b,"In der NETTER-1 Studie, die die Wirksamkeit und Sicherheit von [^177Lu]Lu-DOTATATE (Lutathera®, ein Produkt des Unternehmens ITM Isotope Technologies Munich SE) bei Patienten mit fortgeschrittenem, somatostatinrezeptor-positivem (SSTR+) neuroendokrinen Tumor (NET) des mittleren und hinteren Teil des Pankreas oder des Ileums oder des Appendix untersuchte, wurde der Vergleichsarm mit dem Wirkstoff Octreotid LAR (einem langwirksamen Analogon von Somatostatin) belegt. Die Studie verglich die Wirksamkeit von [^177Lu]Lu-DOTATATE plus Best Supportive Care (BSC) mit Octreotid LAR plus BSC.",,,
20E,What is the control arm in the Netter-1 trial?,english,specific,study,open-mixtral-8x7b,"The Netter-1 trial is a clinical study investigating the use of lutetium-177-labeled PSMA-617 (Lu-PSMA) in the treatment of metastatic castration-resistant prostate cancer (mCRPC). The trial is being conducted by ITM Isotope Technologies Munich SE.

In this trial, patients were randomly assigned to receive either Lu-PSMA therapy or a control arm. The control arm in the Netter-1 trial is ""best standard of care"" (BSoC), which typically refers to the current standard treatments for mCRPC, such as androgen deprivation therapy, chemotherapy, or other approved therapies. By comparing Lu-PSMA therapy to the BSoC, the trial aims to assess the efficacy and safety of Lu-PSMA in the treatment of mCRPC.",,,
21G,Was ist der Vergleichsarm in der Netter-2 Studie,german,specific,study,open-mixtral-8x7b,"In der NETTER-2 Studie ist der Vergleichsarm das Lutetium-177-DOTATATE, während der Studienarm das Lutetium-177-DOTATATE in Kombination mit Pembrolizumab ist. Die Studie ist eine randomisierte, doppelblinde, placebokontrollierte Phase-III-Studie, die die Wirksamkeit und Sicherheit von Lutetium-177-DOTATATE mit oder ohne Pembrolizumab bei Patienten mit fortgeschrittenem oder metastasiertem neuroendokrinen Tumor (NET) untersucht.",,,
21E,What is the control arm in the Netter-2 trial?,english,specific,study,open-mixtral-8x7b,"The Netter-2 trial is a clinical study investigating the efficacy and safety of ITM's product, called ""NM-01,"" which is a radiopharmaceutical therapy for patients with advanced prostate cancer. In this trial, patients are randomly assigned to receive either the investigational product (NM-01) or a different treatment for comparison, known as the ""control arm.""

In the Netter-2 trial, the control arm consists of patients receiving a standard-of-care treatment called ""Cabazitaxel"" in combination with a different radiopharmaceutical called ""Prednisone/Prednisolone."" This comparison group helps researchers understand how NM-01 performs relative to the current standard of care for advanced prostate cancer.",,,
22G,Was ist der Vergleichsarm in der COMPETE Studie,german,specific,study,open-mixtral-8x7b,"In der COMPETE Studie ist der Vergleichsarm das Produkt ""Lu-177-PSMA-617"" der Firma Endocyte, einem zuthatzeitigen Portfolio-Unternehmen der Novartis AG. Die COMPETE Studie ist eine randomisierte, prospektive, offene, multizentrische Phase-III-Studie, die die Wirksamkeit und Sicherheit von ITM-110 (einem von ITM Isotope Technologies Munich SE entwickelten Radiopharmakon) im Vergleich zu Lu-177-PSMA-617 bei Patienten mit metastasiertem kastrationsresistentem Prostatakrebs (mCRPC) untersucht.",,,
22E,What is the control arm in the COMPETE trial?,english,specific,study,open-mixtral-8x7b,"I am not able to access real-time or company-specific information, so I cannot provide specific details about the COMPETE trial or the control arm used in that study. However, in clinical trials, the control arm often refers to the group of participants who receive a standard of care treatment, a placebo, or no treatment at all, while the other group(s) receive the experimental treatment or intervention being studied. This design allows researchers to compare the effects of the new treatment to the current standard of care or a neutral factor. I would recommend checking the clinicaltrials.gov website or contacting ITM Isotope Technologies Munich SE directly for the most accurate and up-to-date information about the COMPETE trial and its control arm.",,,
23G,Was ist der Vergleichsarm in der COMPOSE Studie,german,specific,study,open-mixtral-8x7b,"In der COMPOSE-Studie ist der Vergleichsarm das Standard-Behandlungsprotokoll für kleinzelliges Lungenkarzinom (SCLC) ohne Progression nach vier oder weniger Zyklen einer platinbasierten Chemotherapie. Dabei handelt es sich in der Regel um eine weitere Chemotherapie oder Bestrahlungstherapie, die vom behandelnden Arzt entsprechend der Leitlinien und der individuellen Situation des Patienten ausgewählt wird.

Im Gegensatz dazu wird in der Studie ITM Isotope Technologies Munich SE (ITM) als Sponsor auftretet, ein pharmaceutisches Unternehmen, das die experimentelle Therapie mit dem Radiopharmakon 177Lu-Edotreotid (LuPSMA) zur Behandlung des SCLC anbietet. Die COMPOSE-Studie ist eine randomisierte, prospektive, offene, multizentrische Phase-II-Studie, die die Wirksamkeit und Sicherheit von 177Lu-Edotreotid im Vergleich zum Standard-Behandlungsprotokoll bei Patienten mit SCLC ohne Progression nach platinbasierter Erstlinientherapie untersucht.

Daher ist der Vergleichsarm in der COMPOSE-Studie das Standard-Behandlungsprotokoll für SCLC ohne Progression nach Erstlinientherapie, während die experimentelle Therapie mit 177Lu-Edotreotid von ITM gesponsert wird.",,,
23E,What is the control arm in the COMPOSE trial?,english,specific,study,open-mixtral-8x7b,"The control arm in the COMPOSE trial refers to the group of patients who receive the current standard of care or a placebo, rather than the investigational treatment being studied. In the case of the COMPOSE trial, which is a clinical trial conducted by ITM Isotope Technologies Munich SE, the specific details of the control arm would depend on the particular study design and treatment comparison being made.

Without more information about the specific COMPOSE trial you are referring to, I cannot provide more details about the control arm. However, in general, the control arm is an important part of clinical trials as it allows researchers to compare the effects of the investigational treatment to a known standard of care or a placebo, helping to establish whether the new treatment is safe and effective.",,,
