QuestionId,Question,language,Type,Categorie,LLM,answer,correctness,relevance,specificity
12E,What are the most common side effects of PRRT?,english,general,side effects,mistral-large-2402,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of targeted radiation therapy used to treat neuroendocrine tumors. The most common side effects of PRRT may include:

1. Nausea and vomiting
2. Fatigue
3. Abdominal pain or discomfort
4. Kidney toxicity: PRRT can affect kidney function, and it's important to monitor kidney function before, during, and after treatment.
5. Bone marrow suppression: This can lead to low blood cell counts, which may increase the risk of infections, anemia, and bleeding.
6. Changes in blood sugar levels
7. Hair loss
8. Mild reactions at the injection site, such as redness, swelling, or pain
9. Reduced fertility or infertility
10. Secondary cancers: There is a small risk of developing secondary cancers as a result of radiation exposure.",,,
13G,Was sind die Vorteile einer PRRT?,german,general,advantages of therapy,mistral-large-2402,"PRRT steht für Peptide Rezeptor Radionuklid Therapie, ein Therapieverfahren, das häufig in der Nuklearmedizin angewendet wird, insbesondere bei der Behandlung von neuroendokrinen Tumoren. Die Vorteile einer PRRT sind:

1. Zielgerichtet: Die verwendeten Peptide binden spezifisch an Rezeptoren, die auf der Oberfläche der Tumorzellen vorhanden sind. Dadurch wird die Strahlung gezielt an den Tumor gebracht, was eine höhere Wirksamkeit und weniger Nebenwirkungen zur Folge hat.
2. Geringe Toxizität: Da die Strahlung gezielt auf den Tumor gerichtet ist, werden gesunde Zellen und Organe weniger belastet. Dies führt zu einer geringeren Toxizität im Vergleich zu anderen Strahlentherapien oder Chemotherapien.
3. Individuelle Anpassung: Die verabreichte Strahlendosis kann an die individuellen Bedürfnisse des Patienten angepasst werden, was eine personalisierte Behandlung ermöglicht.
4. Wirksamkeit: Studien haben gezeigt, dass die PRRT eine hohe Wirksamkeit bei der Behandlung von neuroendokrinen Tumoren aufweist, die häufig schwer zu behandeln sind.
5. Verbesserte Lebensqualität: Durch die geringere Toxizität und die gezielte Behandlung können die Symptome und die Lebensqualität der Patienten verbessert werden.
6. Kombinierbarkeit: Die PRRT kann mit anderen Therapien, wie Chemotherapie oder zielgerichteter Therapie, kombiniert werden, um die Behandlungsergebnisse weiter zu verbessern.

Die ITM Isotope Technologies Munich SE ist ein Unternehmen, das sich auf die Entwicklung, Herstellung und den Vertrieb von radioaktiven Isotopen und Radiopharmazeutika spezialisiert hat, die in der Diagnostik und Therapie verschiedener Krankheiten eingesetzt werden, einschließlich der PRRT.",,,
13E,What are the benefits of PRRT?,english,general,advantages of therapy,mistral-large-2402,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of targeted radiation therapy used to treat certain types of cancers, particularly neuroendocrine tumors. ITM Isotope Technologies Munich SE is indeed involved in the production of radioisotopes used in such therapies. Here are some benefits of PRRT:

1. **Targeted Therapy**: PRRT delivers high doses of radiation directly to cancer cells, minimizing damage to healthy tissues. This is achieved by using a peptide that specifically binds to receptors overexpressed on cancer cells.

2. **Reduced Side Effects**: Since the radiation is targeted, it often results in fewer and less severe side effects compared to traditional radiation therapy or chemotherapy.

3. **Effective in Advanced Stages**: PRRT has shown promising results in treating advanced stages of neuroendocrine tumors, where other treatments may not be effective.

4. **Improved Quality of Life**: Many patients report an improvement in their quality of life after PRRT, due to both the reduction in tumor size and the alleviation of symptoms.

5. **Personalized Medicine**: The dosage of the radioactive peptide can be adjusted to suit the individual patient's needs, making it a form of personalized medicine.",,,
14G,Was sind Herausforderungen der PRRT?,german,general,challenges of therapy,mistral-large-2402,"PRRT steht für ""Peptide Receptor Radionuclide Therapy"" (Peptid-Rezeptor-Radionuklidtherapie), ein Verfahren, das in der Nuklearmedizin zur Behandlung von Krebs eingesetzt wird. Hierbei werden radioaktiv markierte Peptide verwendet, die sich gezielt an bestimmte Rezeptoren auf Krebszellen binden, um diese gezielt zu zerstören.

Es gibt verschiedene Herausforderungen, die mit der PRRT verbunden sind:

1. Verfügbarkeit: Die Verfügbarkeit von geeigneten Radionukliden und markierten Peptiden kann eine Herausforderung darstellen. Hierbei spielen Faktoren wie die Produktion, Lieferung und Lagerung dieser Substanzen eine Rolle.
2. Dosierung: Die Bestimmung der richtigen Dosierung von Radionukliden und markierten Peptiden kann schwierig sein, um eine maximale Wirksamkeit bei minimalen Nebenwirkungen zu erreichen.
3. Nebenwirkungen: Wie bei jeder Therapie können auch bei der PRRT Nebenwirkungen auftreten. Hierbei können je nach verwendetem Radionuklid und markiertem Peptid unterschiedliche Nebenwirkungen auftreten, wie beispielsweise Übelkeit, Erbrechen, Müdigkeit oder Knochenmarksuppression.
4. Resistenz: Krebszellen können im Laufe der Zeit resistent gegenüber der PRRT werden, was die Wirksamkeit der Therapie beeinträchtigen kann.
5. Kosten: Die PRRT kann eine teure Behandlungsmethode sein, insbesondere wenn mehrere Zyklen erforderlich sind. Daher kann die Kostenübernahme durch Krankenkassen oder andere Kostenträger eine Herausforderung darstellen.
6. Schulung und Expertise: Die Durchführung der PRRT erfordert spezielle Schulungen und Expertise. Daher kann es in einigen Regionen schwierig sein, qualifizierte Ärzte und medizinisches Personal zu finden, die in der Lage sind, diese Behandlung durchzuführen.
7. Patientenselektion: Eine sorgfältige Patientenselektion ist erforderlich, um sicherzustellen, dass die PRRT für den jeweiligen Patienten die am besten geeignete Behandlungsmethode ist. Hierbei müssen verschiedene Faktoren berücksichtigt werden, wie beispielsweise das Stadium und der Typ des Krebses, die allgemeine Gesundheit des Patienten und das Ansprechen auf frühere Behandlungen.",,,
14E,What are the challenges of PRRT?,english,general,challenges of therapy,mistral-large-2402,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of targeted radiation therapy used to treat certain types of cancer, particularly neuroendocrine tumors. ITM Isotope Technologies Munich SE is indeed involved in the production of radioisotopes used in such therapies.

The challenges associated with PRRT can include:

1. **Availability and Production of Radionuclides**: The production and supply of radionuclides used in PRRT can be a significant challenge. These isotopes have short half-lives and need to be produced in specialized facilities, which can limit their availability.

2. **Patient Selection**: Not all patients are suitable candidates for PRRT. The therapy is most effective in patients whose tumors express high levels of the specific receptor targeted by the therapy. Therefore, accurate patient selection is crucial.

3. **Toxicity and Side Effects**: Like any form of radiation therapy, PRRT can cause side effects, including nausea, vomiting, and fatigue. More seriously, it can potentially lead to kidney toxicity or bone marrow suppression.

4. **Regulatory and Logistical Challenges**: The use of radioactive materials is highly regulated, which can present logistical challenges in terms of transport, storage, and administration.

5. **Cost**: PRRT can be an expensive treatment, and not all insurance providers may cover it. This can present a financial challenge for patients.

6. **Long-term Efficacy**: While PRRT can be effective in managing symptoms and slowing disease progression, more research is needed to understand its long-term efficacy and potential for cure.",,,
15G,Was sind die wichtigsten inclusion/exclusion criteria der COMPETE Studie?,german,specific,study,mistral-large-2402,"Die COMPETE Studie ist eine klinische Studie, die von ITM Isotope Technologies Munich SE gesponsert wird. Die Studie zielt darauf ab, die Wirksamkeit und Sicherheit eines radiomarkierten Therapeutikums bei Patienten mit fortgeschrittenem Prostatakrebs zu untersuchen.

Die Einschlusskriterien (Inclusion Criteria) für die COMPETE Studie sind in der Regel:

1. Histologisch bestätigtes Prostatakarzinom
2. Progression nach mindestens einer vorherigen Systemtherapie
3. Vorhandensein von Metastasen, die mit dem verwendeten Radiopharmaka angegriffen werden können
4. Alter ≥ 18 Jahre
5. Lebenserwartung von mindestens 6 Monaten
6. Einwilligung zur Teilnahme an der Studie

Die Ausschlusskriterien (Exclusion Criteria) können beinhalten:

1. Frühere Behandlung mit dem verwendeten Radiopharmaka
2. Schwere Nebenwirkungen nach vorheriger Strahlentherapie
3. Schwere unkontrollierte Erkrankungen wie Herz-Kreislauf-Erkrankungen, Diabetes, etc.
4. Eingeschränkte Nieren- oder Leberfunktion
5. Schwangerschaft oder Stillzeit
6. Teilnahme an einer anderen klinischen Studie

Bitte beachten Sie, dass diese Kriterien je nach Studie variieren können und dass dies nur eine allgemeine Zusammenfassung der möglichen Kriterien ist. Für genauere Informationen sollten Sie die offizielle Studienbeschreibung konsultieren oder sich an ITM Isotope Technologies Munich SE wenden.",,,
15E,What are the most important inclusion/exclusion criteria of the COMPETE trial?,english,specific,study,mistral-large-2402,"The COMPETE trial is a phase III clinical trial conducted by ITM Isotope Technologies Munich SE, investigating the efficacy and safety of Targeted Radionuclide Therapy with 177Lu-Edotreotide (also known as 177Lu-DOTATATE or Lutathera) in combination with best supportive care versus best supportive care alone in patients with advanced pheochromocytoma/paraganglioma (PPGL).

The most important inclusion criteria for the COMPETE trial are:

1. Histologically confirmed, non-resectable, locally advanced or metastatic pheochromocytoma or paraganglioma (PPGL).
2. Age ≥ 18 years.
3. Adequate organ function (e.g., bone marrow, liver, kidney).
4. Progressive disease according to RECIST 1.1 or mRECIST within the last 12 months.
5. Avidity for somatostatin receptor imaging (positive SSTR PET/CT or SPECT/CT).
6. ECOG performance status 0-2.
7. Life expectancy > 6 months.
8. Adequate contraception for both male and female participants.

The most important exclusion criteria for the COMPETE trial are:

1. Previous treatment with radionuclide therapy.
2. Pregnant or breastfeeding women.
3. Uncontrolled hypertension despite optimal medical treatment.
4. History of malignancy other than PPGL within the last 5 years (except for adequately treated basal cell carcinoma, squamous cell carcinoma of the skin, or carcinoma in situ).
5. Active infection or other severe uncontrolled medical conditions.
6. Previous major surgery, radiotherapy, or systemic anticancer therapy within 4 weeks before the start of the study treatment.
7. Known hypersensitivity to the study drug or any of its components.
8. Participation in another clinical study with an investigational drug within 4 weeks before the start of the study treatment.",,,
16G,Was sind die wichtigsten inclusion/exclusion criteria der COMPOSE Studie?,german,specific,study,mistral-large-2402,"Die COMPOSE-Studie ist eine klinische Studie, die von ITM Isotope Technologies Munich SE gesponsert wird. Die Studie untersucht die Wirksamkeit und Sicherheit von radioaktiv markierten Substanzen bei der Behandlung von bestimmten Krebserkrankungen.

Die genauen Einschlusskriterien (Inclusion Criteria) und Ausschlusskriterien (Exclusion Criteria) für die COMPOSE-Studie können je nach Studienphase und -design variieren. Im Allgemeinen können die folgenden Kriterien jedoch als Richtlinie betrachtet werden:

Einschlusskriterien (Inclusion Criteria):

* Patienten mit bestätigter Diagnose der zu behandelnden Krebserkrankung
* Alter über 18 Jahre
* Ausreichende Organfunktion (z.B. Leber, Nieren)
* Unterzeichnung einer informierten Einwilligungserklärung
* Akzeptable Laborwerte (z.B. Blutbild, Gerinnungsparameter)

Ausschlusskriterien (Exclusion Criteria):

* Schwangere oder stillende Frauen
* Patienten mit bekannten Allergien oder Überempfindlichkeiten gegen die verwendeten Substanzen
* Patienten mit schweren Begleiterkrankungen, die eine sichere Teilnahme an der Studie ausschließen
* Patienten, die an anderen klinischen Studien teilnehmen
* Patienten mit einer Lebenserwartung von weniger als 3 Monaten

Um die genauen Einschlusskriterien und Ausschlusskriterien für die COMPOSE-Studie zu erfahren, sollten Sie sich an das Studienzentrum wenden oder die Studie auf klinischen Studienregistern wie clinicaltrials.gov oder dem EU Clinical Trials Register nachschlagen. Dort finden Sie alle relevanten Informationen zur Studie, einschließlich der Einschlusskriterien und Ausschlusskriterien.",,,
16E,What are the most important inclusion/exclusion criteria of the COMPOSE trial?,english,specific,study,mistral-large-2402,"The COMPOSE trial is a clinical study conducted by ITM Isotope Technologies Munich SE. The inclusion and exclusion criteria for this trial may vary depending on the specific phase and study design. However, I cannot provide real-time or up-to-date information. As of the time of my last update, here are some general inclusion and exclusion criteria for the COMPOSE trial:

Inclusion Criteria:

1. Histologically confirmed, locally advanced or metastatic pancreatic ductal adenocarcinoma (PDAC).
2. Patients must have received at least 2 prior lines of systemic therapy for advanced disease, including a gemcitabine-based and a fluoropyrimidine-based regimen.
3. Measurable disease according to RECIST 1.1 criteria.
4. Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1.
5. Adequate organ and bone marrow function.

Exclusion Criteria:

1. Prior treatment with Targeted Alpha Therapy (TAT) or Targeted Radionuclide Therapy (TRT).
2. Prior treatment with an anti-PD-1, anti-PD-L1, or anti-CTLA4 antibody.
3. Active or prior documented autoimmune or inflammatory disorders.
4. Known brain metastases or leptomeningeal disease.
5. Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements.

To obtain the most accurate and up-to-date information, I recommend visiting the official clinical trial website or contacting ITM Isotope Technologies Munich SE directly. You can also check the trial's registration details on ClinicalTrials.gov or the EU Clinical Trials Register.",,,
17G,Welche radiopharmazeitische Medikamente sind von der FDA zugelassen?,german,specific,medication,mistral-large-2402,"ITM Isotope Technologies Munich SE ist ein führendes radiopharmazeutisches Biotechnologieunternehmen, das sich auf die Entwicklung, Produktion und Vermarktung von zielgerichteten diagnostischen und therapeutischen Radiopharmazeutika und Radionukliden für die Krebstherapie spezialisiert hat.

Bislang hat die US-amerikanische Arzneimittelbehörde (FDA) noch keine radiopharmazeutischen Arzneimittel von ITM Isotope Technologies Munich SE zugelassen. Das Unternehmen befindet sich jedoch in verschiedenen Stadien der klinischen Entwicklung mit vielversprechenden Verbindungen.

Eines der fortschrittlichsten Projekte ist die Entwicklung von ""Targeted Radionuclide Therapies"", wie z.B. die Behandlung von neuroendokrinen Tumoren mit 177Lu-Edotreotid (ITM-11). Dieses Medikament befindet sich derzeit in der klinischen Entwicklung und wurde von der FDA die Orphan-Drug-Kennzeichnung erhalten, ist jedoch noch nicht vollständig zugelassen.

Es ist wichtig zu beachten, dass die Zulassung von Arzneimitteln durch die FDA ein umfangreicher und komplexer Prozess ist, der mehrere Phasen der klinischen Forschung und eine eingehende Prüfung der Sicherheit und Wirksamkeit umfasst. Unternehmen wie ITM Isotope Technologies Munich SE arbeiten ständig daran, neue Medikamente zu entwickeln und die erforderlichen Genehmigungen einzuholen, um sie den Patienten zur Verfügung stellen zu können.

Für die neuesten und genauesten Informationen zu den radiopharmazeutischen Medikamenten, die von ITM Isotope Technologies Munich SE entwickelt werden, und ihrem Zulassungsstatus sollten Sie die Website des Unternehmens oder andere zuverlässige Quellen konsultieren.",,,
17E,Which radiopharmaceutical drugs are approved by the FDA?,english,specific,medication,mistral-large-2402,"ITM Isotope Technologies Munich SE is indeed a prominent player in the pharmaceutical industry, specifically focusing on radiopharmaceuticals. As of now, the U.S. Food and Drug Administration (FDA) has not yet approved any radiopharmaceutical drugs from ITM's portfolio. However, ITM has several products in various stages of clinical and preclinical development.

It's essential to stay updated with the latest news and announcements from the company and the FDA to know when any of ITM's radiopharmaceuticals gain approval. You can do this by regularly checking the FDA's website, ITM's official website, or other reliable sources of pharmaceutical industry news.",,,
18G,In welcher Indikationen werden zur Zeit PSMA-targeting Radiopharmazeutika entwickelt?,german,specific,medication,mistral-large-2402,"ITM Isotope Technologies Munich SE ist tatsächlich ein führendes Radiopharmazeutika-Unternehmen mit Sitz in Garching bei München. Das Unternehmen konzentriert sich auf die Entwicklung, Produktion und den Vertrieb von zielgerichteten diagnostischen und therapeutischen Radiopharmazeutika für eine Vielzahl von Krebsarten.

Eines der Hauptgebiete, auf die sich ITM konzentriert, ist die Entwicklung von PSMA-targeting Radiopharmazeutika. PSMA steht für Prostataspezifisches Membranantigen, ein Protein, das häufig in hohen Konzentrationen auf der Oberfläche von Prostatakrebszellen vorkommt.

Die PSMA-targeting Radiopharmazeutika werden derzeit hauptsächlich für die Diagnose und Behandlung von Prostatakrebs entwickelt. Sie können sowohl für die Bildgebung (z.B. mit PET-Scans) als auch für die gezielte Radionuklidtherapie verwendet werden. Dies ermöglicht es Ärzten, den Fortschritt der Krankheit zu verfolgen und gezielte Therapien anzubieten, die direkt auf die Krebszellen abzielen, wodurch das Risiko von Nebenwirkungen verringert wird.",,,
18E,In which indications are PSMA-targeting radiopharmaceuticals currently being developed?,english,specific,medication,mistral-large-2402,"ITM Isotope Technologies Munich SE is indeed a prominent player in the field of radiopharmaceuticals. PSMA-targeting radiopharmaceuticals are primarily being developed for the diagnosis and treatment of prostate cancer.

PSMA, or Prostate Specific Membrane Antigen, is a protein that is often found in high levels on the surface of prostate cancer cells. Therefore, radiopharmaceuticals that target PSMA can selectively deliver radiation to these cells, which can help in both imaging the spread of the cancer (diagnosis) and destroying the cancer cells (treatment).

However, the specific indications and stages of development can vary for different PSMA-targeting radiopharmaceuticals. It's always a good idea to check the latest updates from the company or clinical trial registries for the most accurate and up-to-date information.",,,
19G,Welche wichtigen Studien wurden in den letzten Jahren im Bereich der neuroendokrinen Tumore gestartet bzw. durchgeführt?,german,specific,study,mistral-large-2402,"ITM Isotope Technologies Munich SE ist ein führendes radiopharmazeutisches Biotechnologieunternehmen, das sich auf die Entwicklung, Produktion und den Vertrieb von zielgerichteten diagnostischen und therapeutischen Radiopharmazeutika spezialisiert hat. Im Bereich der neuroendokrinen Tumore (NET) hat ITM in den letzten Jahren mehrere wichtige klinische Studien gestartet bzw. durchgeführt. Hier sind einige Beispiele:

1. COMPETE-Studie: Diese Studie untersucht die Wirksamkeit und Sicherheit von Targeted Radionuclide Therapy (TRT) mit 177Lu-Edotreotid (ITM's Produktkandidat Solucin®) bei Patienten mit somatostatinrezeptorpositiven gastroenteropankreatischen neuroendokrinen Tumoren (GEP-NET).
2. NETTER-1-Studie: Diese Studie wurde in Zusammenarbeit mit dem Pharmaunternehmen Advanced Accelerator Applications (AAA) durchgeführt und bewertete die Wirksamkeit und Sicherheit von 177Lu-Dotatate (Lutathera®) bei Patienten mit fortgeschrittenen somatostatinrezeptorpositiven midgut neuroendokrinen Tumoren. Lutathera® wurde 2018 von der europäischen Arzneimittelagentur (EMA) und 2019 von der US-amerikanischen Arzneimittelbehörde (FDA) zugelassen.
3. OPS202-Studie: Diese Studie untersucht die Wirksamkeit von 177Lu-Edotreotid in Kombination mit dem mTOR-Inhibitor Everolimus bei Patienten mit fortgeschrittenen, progredienten, gut differenzierten neuroendokrinen Tumoren des Gastrointestinaltrakts oder der Lunge.
4. COMRAD-Studie: Diese Studie untersucht die Wirksamkeit von 177Lu-Edotreotid in Kombination mit dem Chemotherapeutikum Capecitabin bei Patienten mit fortgeschrittenen, progredienten, gut differenzierten neuroendokrinen Tumoren des Gastrointestinaltrakts.
5. SANET-Studie: Diese Studie untersucht die Wirksamkeit von 177Lu-Edotreotid in Kombination mit dem Somatostatin-Analogon Lanreotid bei Patienten mit akromegalen neuroendokrinen Tumoren.",,,
19E,What are the major studies that have been initiated or conducted in the field of neuroendocrine tumors in recent years?,english,specific,study,mistral-large-2402,"ITM Isotope Technologies Munich SE is indeed a leading radiopharmaceutical biotech company that is dedicated to providing precision therapeutics and diagnostics for cancer treatment. In the field of neuroendocrine tumors, ITM has been involved in several significant studies and developments. Here are some of the key initiatives:

1. **Targeted Radionuclide Therapy (TRT)**: ITM has been focusing on the development of Targeted Radionuclide Therapy, which uses radioisotopes to selectively target and destroy cancer cells. This approach can potentially offer more precise and personalized treatment options for patients with neuroendocrine tumors.

2. **Lutetium-177 (Lu-177)**: One of the major isotopes ITM works with is Lutetium-177. This isotope is used in Peptide Receptor Radionuclide Therapy (PRRT) for the treatment of neuroendocrine tumors. The company has been involved in various studies and partnerships to advance the use of Lu-177 in this field.

3. **Gallium-68 (Ga-68)**: ITM also works with Gallium-68, which is used for diagnostic imaging in neuroendocrine tumors. The company's Ga-68 generators have been used in numerous clinical studies to improve the detection and staging of these tumors.

4. **Collaborations and Partnerships**: ITM has collaborated with various research institutions and pharmaceutical companies to advance the research and development of new therapies for neuroendocrine tumors. These partnerships have led to several clinical trials and studies.",,,
20G,Was ist der Vergleichsarm in der Netter-1 Studie,german,specific,study,mistral-large-2402,"Die Netter-1 Studie ist eine klinische Studie, die von ITM Isotope Technologies Munich SE durchgeführt wird. Der Vergleichsarm in einer klinischen Studie bezieht sich normalerweise auf die Kontrollgruppe, die entweder eine Standardbehandlung, ein Placebo oder eine andere etablierte Behandlungsmethode erhält, im Vergleich zur experimentellen Gruppe, die die zu testende Behandlung erhält.

Im Falle der Netter-1 Studie, die sich auf die Behandlung von neuroendokrinen Tumoren konzentriert, ist der Vergleichsarm laut der Studienbeschreibung auf clinicaltrials.gov die ""aktive Kontrollgruppe"". Diese Gruppe erhält die derzeitige Standardbehandlung für neuroendokrine Tumoren. Die experimentelle Gruppe erhält die Behandlung mit dem radiopharmazeutischen Wirkstoff von ITM.

Bitte beachten Sie, dass die genauen Details über die Behandlung in der Kontrollgruppe und der experimentellen Gruppe je nach Studiendesign und -zielen variieren können. Für die genauesten Informationen sollten Sie die offizielle Studiendokumentation oder die Studienleiter kontaktieren.",,,
20E,What is the control arm in the Netter-1 trial?,english,specific,study,mistral-large-2402,"The control arm in a clinical trial, such as the Netter-1 trial, is the group of participants that does not receive the experimental treatment being tested. Instead, they receive the current standard of care or a placebo. This group serves as a comparison to the experimental group, allowing researchers to determine if the new treatment is more effective, less effective, or has no significant difference compared to the existing standard.

As for the specific details about the control arm in the Netter-1 trial conducted by ITM Isotope Technologies Munich SE, I would recommend checking the official clinical trial records or reaching out to the company for the most accurate and up-to-date information. Clinical trial designs can vary, and it's essential to have precise information when discussing such matters. You can usually find details about clinical trials on websites like ClinicalTrials.gov or the European Clinical Trials Database (EudraCT).",,,
21G,Was ist der Vergleichsarm in der Netter-2 Studie,german,specific,study,mistral-large-2402,"Der Vergleichsarm in einer klinischen Studie wie der Netter-2 Studie ist die Kontrollgruppe, in der die Teilnehmer nicht die zu testende Behandlung, sondern eine andere Behandlung oder ein Placebo erhalten. Der Vergleichsarm dient als Referenz, um die Wirksamkeit und Sicherheit der zu testenden Behandlung zu bewerten.

In der Netter-2 Studie von ITM Isotope Technologies Munich SE wurde die Wirksamkeit und Sicherheit von Targeted Radionuclide Therapy mit 177Lu-Edotreotid bei Patienten mit neuroendokrinen Tumoren untersucht. Der Vergleichsarm in dieser Studie bestand aus Patienten, die eine Standardbehandlung erhielten, die vom Arzt nach seinem Ermessen gewählt wurde. Dies konnte eine supportive Therapie, eine Chemotherapie oder eine andere zielgerichtete Therapie umfassen. Die Ergebnisse der Patienten im Vergleichsarm wurden mit denen der Patienten verglichen, die mit 177Lu-Edotreotid behandelt wurden, um die Wirksamkeit und Sicherheit der Behandlung zu bewerten.",,,
21E,What is the control arm in the Netter-2 trial?,english,specific,study,mistral-large-2402,"The control arm in a clinical trial, such as the Netter-2 trial, refers to the group of participants who do not receive the experimental treatment being tested. Instead, they receive the current standard of care or a placebo. This group serves as a comparison or control for evaluating the effectiveness and safety of the new treatment.

In the context of the Netter-2 trial, which is investigating the efficacy of Targeted Radionuclide Therapy with 177Lu-Edotreotide (also known as Lutathera) in patients with advanced midgut neuroendocrine tumors, the control arm would be the group of participants receiving the current standard treatment for this condition.

However, to get the most accurate information, I would recommend checking the official clinical trial documentation or reaching out to ITM Isotope Technologies Munich SE or the organization conducting the trial. Clinical trial designs can vary, and the specifics of the control arm can change based on the trial's objectives, the disease being studied, and the current standard of care.",,,
22G,Was ist der Vergleichsarm in der COMPETE Studie,german,specific,study,mistral-large-2402,"Der Vergleichsarm in einer klinischen Studie wie der COMPETE-Studie ist die Kontrollgruppe, bei der die Teilnehmer die derzeitige Standardbehandlung oder ein Placebo erhalten, anstelle der neuen Behandlung, die getestet wird. Der Vergleichsarm dient als Benchmark, um die Wirksamkeit und Sicherheit der neuen Behandlungsmethode zu bewerten. In der COMPETE-Studie, die von ITM Isotope Technologies Munich SE gesponsert wird, ist der Vergleichsarm möglicherweise die derzeitige Standardbehandlung für die betreffende Erkrankung. Um jedoch genaue Informationen über den Vergleichsarm in der COMPETE-Studie zu erhalten, sollten Sie die Studiendokumentation konsultieren oder sich direkt an ITM Isotope Technologies Munich SE wenden.",,,
22E,What is the control arm in the COMPETE trial?,english,specific,study,mistral-large-2402,"The COMPETE trial is a clinical study conducted by ITM Isotope Technologies Munich SE to evaluate the efficacy and safety of Targeted Radionuclide Therapy with their product candidate, n.c.a. (no-carrier-added) Lutetium-177 (Lu-177) Edotreotide, in comparison to Everolimus in patients with advanced, progressive, somatostatin receptor-positive neuroendocrine tumors of gastroenteric or pancreatic origin (GEP-NETs).

In clinical trials, the control arm refers to the group of participants who receive the current standard of care or a placebo. This group is used as a comparison to assess the effectiveness and safety of the new treatment being tested.

In the COMPETE trial, participants were randomized to receive either n.c.a. Lu-177 Edotreotide plus best supportive care (treatment arm) or Everolimus plus best supportive care (control arm). Everolimus is an approved therapy for the treatment of advanced neuroendocrine tumors, and in this trial, it served as the standard of care for the control arm.

By comparing the outcomes between the treatment and control arms, the COMPETE trial aimed to determine whether n.c.a. Lu-177 Edotreotide can improve progression-free survival and other clinical outcomes in patients with advanced GEP-NETs.",,,
23G,Was ist der Vergleichsarm in der COMPOSE Studie,german,specific,study,mistral-large-2402,"Der Vergleichsarm in einer klinischen Studie, wie der COMPOSE-Studie, bezieht sich auf die Kontrollgruppe, die verwendet wird, um die Wirksamkeit und Sicherheit der untersuchten Behandlung oder des untersuchten Medikaments zu bewerten. Der Vergleichsarm erhält entweder eine Standardbehandlung, eine Placebo-Behandlung oder eine alternative Behandlung, je nach Studiendesign.

Im Falle der COMPOSE-Studie, die von der ITM Isotope Technologies Munich SE gesponsert wird, ist es wichtig, die genauen Details des Studiendesigns und des Vergleichsarms zu kennen, um eine präzise Antwort geben zu können. Da ich jedoch eine zeitlich und örtlich begrenzte Antwort gebe und nicht in Echtzeit auf aktuelle Daten zugreifen kann, empfehle ich Ihnen, die offiziellen Quellen wie das klinische Studienregister clinicaltrials.gov oder die Website des Unternehmens zu überprüfen, um die genauen Informationen über den Vergleichsarm in der COMPOSE-Studie zu erhalten. Dort sollten die Studiendesign-Details, einschließlich des Vergleichsarms, verfügbar sein.",,,
23E,What is the control arm in the COMPOSE trial?,english,specific,study,mistral-large-2402,"The COMPOSE trial is a clinical study conducted by ITM Isotope Technologies Munich SE to investigate the efficacy and safety of targeted radionuclide therapy using their product, no-carrier-added Lutetium-177 (n.c.a. Lu-177), in combination with Janssen's PSMA-targeted therapy, JNJ-64417772, for the treatment of metastatic castration-resistant prostate cancer (mCRPC).

In clinical trials, a control arm is a group of participants who do not receive the experimental treatment being tested. Instead, they receive the current standard of care or a placebo. The control arm serves as a comparison group to evaluate the effectiveness and safety of the new treatment.

In the COMPOSE trial, the control arm consists of patients who receive the current standard of care for mCRPC, which typically includes androgen deprivation therapy (ADT), chemotherapy, immunotherapy, or other approved treatments, depending on the patient's specific condition and treatment history. The comparison between the experimental arm (receiving n.c.a. Lu-177 and JNJ-64417772) and the control arm (receiving standard of care) will help researchers determine the efficacy and safety of the new treatment approach.",,,
