QuestionId,Question,language,Type,Categorie,LLM,answer,correctness,relevance,specificity
13E,What are the benefits of PRRT?,english,general,advantages of therapy,gemini-1.0-pro-001,"'**Benefits of Peptide Receptor Radionuclide Therapy (PRRT)**\n\n**1. Targeted Therapy:**\n* PRRT uses radioactive peptides that specifically bind to', ' receptors overexpressed on cancer cells.\n* This targeted approach minimizes damage to healthy tissues.\n\n**2. High Efficacy:**\n* PRRT has', ' shown high response rates in various neuroendocrine tumors (NETs), including:\n    * Pancreatic NETs\n    * Midgut NETs\n    * Lung NETs\n\n**3. Symptom Relief:**\n* PRRT can effectively relieve symptoms associated with NETs, such as:', '\n    * Abdominal pain\n    * Diarrhea\n    * Flushing\n    * Fatigue\n\n**4. Prolonged Survival:**\n* Studies have demonstrated that PRRT can significantly extend overall survival in patients with advanced NETs.\n\n**5. Minimal Side Effects:**', '\n* Compared to other cancer treatments, PRRT has a relatively low side effect profile.\n* Common side effects include:\n    * Nausea\n    * Vomiting\n    * Fatigue\n    * Low blood counts\n\n**6. Outpatient Procedure:**\n* PRRT is typically administered as an outpatient procedure, allowing patients to return home the same day.\n\n**7. Repeatability:**\n* PRRT can be repeated', ' multiple times, providing ongoing benefits for patients with advanced NETs.\n\n**8. Improved Quality of Life:**\n* By controlling symptoms and extending survival, PRRT can significantly improve the quality of life for patients with NETs.\n\n**9. Cost-Effectiveness:**\n* PRRT has been shown to be cost-effective compared to other treatment options for advanced NETs.', '\n\n**10. Personalized Treatment:**\n* PRRT can be tailored to the individual needs of each patient, based on their tumor characteristics and overall health.'",,,
14G,Was sind Herausforderungen der PRRT?,german,general,challenges of therapy,gemini-1.0-pro-001,"'**Herausforderungen der PRRT (Peptid-Rezeptor-Radionuklid-Therapie)**\n\n**1. Verfügbarkeit von', ' Peptiden:**\n* Die Entwicklung und Herstellung von Peptiden, die an spezifische Rezeptoren auf Tumorzellen b', 'inden, kann komplex und zeitaufwändig sein.\n* Die Verfügbarkeit von Peptiden kann durch begrenzte Produktionskapazitäten und hohe Kosten eingeschränkt sein.\n\n**2. Targeting-Spezifität:**\n* Die Pep', 'tid-Rezeptor-Bindung kann unspezifisch sein, was zu einer Aufnahme in Nicht-Zielgewebe führen kann.\n* Dies kann zu Nebenwirkungen wie Nierentoxizität und Myelosuppression führen.\n\n**3', '. Strahlendosis:**\n* Die Verabreichung hoher Strahlendosen ist notwendig, um eine wirksame Tumorabtötung zu erreichen.\n* Dies kann jedoch zu Knochenmarktoxizität und anderen schwerwiegenden Nebenwirkungen führen.\n\n**4. Strahlenresistenz:**\n* Einige Tumoren können eine Resistenz gegen Strahlung entwickeln', ', was die Wirksamkeit der PRRT verringert.\n\n**5. Nierenfunktion:**\n* Die PRRT erfordert eine gute Nierenfunktion, da die Radionuklide über die Nieren ausgeschieden werden.\n* Patienten mit eingeschränkter Nierenfunktion können nicht für die PRRT in Frage kommen.\n\n**6. Kosten:**\n* Die PRRT ist eine teure Behandlung,', ' die mehrere Zyklen erfordern kann.\n* Die Kosten können eine Herausforderung für Patienten und Gesundheitssysteme darstellen.\n\n**7. Zugang:**\n* Die PRRT ist nicht in allen Ländern oder Regionen verfügbar.\n* Patienten müssen möglicherweise reisen, um Zugang zu dieser Behandlung zu erhalten.\n\n**8. Langzeiteffekte:**\n* Die Langzeiteffekte der PRRT sind noch nicht vollständig bekannt.\n* Es besteht die Möglichkeit von Spätfolgen wie sekundären Malignomen oder Organschäden.'",,,
14E,What are the challenges of PRRT?,english,general,challenges of therapy,gemini-1.0-pro-001,"'**Challenges of Peptide Receptor Radionuclide Therapy (PRRT)**\n\n**1. Patient Selection:**\n\n* Identifying patients with suitable tumor characteristics', ' (e.g., high somatostatin receptor expression)\n* Excluding patients with contraindications (e.g., severe renal impairment,', ' bone marrow suppression)\n\n**2. Radiopharmaceutical Production and Availability:**\n\n* Limited availability of radioisotopes (e.g., 177Lu, 90Y)\n* Complex and time-consuming production process\n* High cost of production\n\n**3. Radiation', ' Dosimetry:**\n\n* Accurately estimating radiation doses to target tumors and critical organs\n* Balancing tumor efficacy with toxicity\n* Variations in patient anatomy and tumor distribution\n\n**4. Toxicity:**\n\n* Myelosuppression (low blood cell counts)', '\n* Renal toxicity (kidney damage)\n* Hepatotoxicity (liver damage)\n* Radiation pneumonitis (lung inflammation)\n* Gastrointestinal toxicity (nausea, vomiting)\n\n**5. Patient Management:**\n\n* Monitoring patients for toxicity and adjusting treatment accordingly\n* Managing side effects and providing supportive care\n* Long-term follow-up to assess treatment response and monitor for late effects\n\n**', '6. Cost and Reimbursement:**\n\n* High cost of PRRT due to radioisotope production, administration, and monitoring\n* Limited insurance coverage in some countries\n\n**7. Access to Expertise:**\n\n* PRRT requires specialized knowledge and experience\n* Limited availability of trained healthcare professionals in some regions\n\n**8. Research and Development:**\n\n* Ongoing research to improve radiopharmaceutical', ' design, dosimetry, and toxicity management\n* Development of new radioisotopes and targeting agents'",,,
15G,Was sind die wichtigsten inclusion/exclusion criteria der COMPETE Studie?,german,specific,study,gemini-1.0-pro-001,"'**Einschlusskriterien:**\n\n* Alter ≥ 18 Jahre\n* Diagnose einer chronischen Herzinsuffizienz (NYHA-Klasse', ' II-IV)\n* Ejektionsfraktion ≤ 40 %\n* Stabile Herzinsuffizienztherapie', ' für mindestens 3 Monate\n* Bereitschaft zur Teilnahme an einem 12-monatigen Follow-up\n\n**Ausschlusskriterien:**\n\n* Akutes Koronarsyndrom innerhalb der letzten 3 Monate\n* Herztransplantation oder', ' implantierbares linksventrikuläres Unterstützungssystem\n* Schwere Niereninsuffizienz (eGFR < 30 ml/min/1,73 m²)\n* Schwere Lebererkrankung (Child-Pugh-Klasse C', ')\n* Aktive Infektion oder Malignität\n* Schwangerschaft oder Stillzeit\n* Teilnahme an einer anderen klinischen Studie, die die Herzinsuffizienztherapie beeinflusst\n* Unfähigkeit, die Studienverfahren einzuhalten'",,,
15E,What are the most important inclusion/exclusion criteria of the COMPETE trial?,english,specific,study,gemini-1.0-pro-001,"'**Inclusion Criteria:**\n\n* Age ≥ 18 years\n* Diagnosis of type 2 diabetes mellitus for at least 1', ' year\n* HbA1c ≥ 7.0% and ≤ 10.0%\n* Body mass index (BMI) ≥ ', '25 kg/m²\n* Willing and able to participate in a 12-month weight loss program\n* Willing and able to provide informed consent\n\n**Exclusion Criteria:**\n\n* Type 1 diabetes mellitus\n* Uncontrolled hypertension (systolic blood pressure', ' > 160 mmHg or diastolic blood pressure > 100 mmHg)\n* Uncontrolled dyslipidemia (LDL cholesterol > 190 mg/dL or HDL cholesterol < 40 mg/dL)\n* Active cardiovascular disease (e.g., myocardial infarction, stroke, unstable angina)\n', '* Active cancer\n* Severe renal or hepatic impairment\n* Pregnancy or breastfeeding\n* Use of weight loss medications or surgery within the past 6 months\n* Participation in another weight loss program within the past 6 months\n* Any other condition that, in the opinion of the investigator, would make participation in the trial unsafe or impractical'",,,
16G,Was sind die wichtigsten inclusion/exclusion criteria der COMPOSE Studie?,german,specific,study,gemini-1.0-pro-001,"'**Einschlusskriterien:**\n\n* Alter ≥ 18 Jahre\n* Diagnose einer mittelschweren bis schweren chronisch obstruktiven Lungenerkrankung', ' (COPD)\n* Postbronchodilatatorisches FEV1/FVC-Verhältnis < 0,', '70\n* Postbronchodilatatorisches FEV1 ≥ 50 % des vorhergesagten Wertes\n* Raucheranamnese von ≥ 10 Packungsjahren\n* Stabile COPD für mindestens 3 Monate vor der', ' Randomisierung\n\n**Ausschlusskriterien:**\n\n* Asthma in der Vorgeschichte\n* Signifikante andere Lungenerkrankung (z. B. Lungenfibrose, Bronchiektasen)\n* Signifikante Herz-Kreislauf-', 'Erkrankung (z. B. Herzinsuffizienz, instabile Angina pectoris)\n* Signifikante Leber- oder Nierenerkrankung\n* Aktive Tuberkulose\n* Malignität innerhalb der letzten 5 Jahre\n* Teilnahme an einer anderen klinischen Studie innerhalb der letzten 30 Tage\n* Schwangerschaft oder Stillzeit\n* Unfähigkeit, die', ' Studienmedikation einzunehmen oder die Studienverfahren einzuhalten'",,,
16E,What are the most important inclusion/exclusion criteria of the COMPOSE trial?,english,specific,study,gemini-1.0-pro-001,"'**Inclusion Criteria:**\n\n* Age ≥ 18 years\n* Histologically confirmed locally advanced or metastatic urothelial carcinoma\n*', ' Progression after platinum-based chemotherapy\n* Measurable disease per RECIST v1.1\n* Eastern Cooperative Oncology Group (ECOG)', ''",,,
17G,Welche radiopharmazeitische Medikamente sind von der FDA zugelassen?,german,specific,medication,gemini-1.0-pro-001,"'**Diagnostische Radiopharmazeutika**\n\n* **Technetium-99m-Sestamibi', ':** Myokardperfusionsszintigraphie\n* **Technetium-99m-Tetrofosmin:**', ' Myokardperfusionsszintigraphie\n* **Technetium-99m-MIBI:** Parathyreoideaszintigraphie, Schilddrüsenszintigraphie\n* **Technetium-99m-DMSA:** Nierenszintigraphie\n* **Tech', 'netium-99m-MAG3:** Nierenszintigraphie\n* **Technetium-99m-EC:** Hirnperfusionsszintigraphie\n* **Technetium-99m-HMPAO:** Hirnperfusionss', 'zintigraphie\n* **Technetium-99m-TRODAT-1:** Thromboembolieszintigraphie\n* **Indium-111-Octreotid:** Neuroendokrine Tumorszintigraphie\n* **Iod-123-MIBG:** Neuroblastomszintigraphie\n* **I', 'od-131-Natriumiodid:** Schilddrüsenszintigraphie, Radiojodtherapie\n* **Gallium-68-PSMA-11:** Prostatakrebs-Szintigraphie\n* **Fluor-18-FDG:** Positronen-Emissions-Tomographie (PET) für verschiedene Krebsarten\n\n**Therapeutische Radiopharmazeutika**\n\n', '* **Iod-131-Natriumiodid:** Radiojodtherapie bei Schilddrüsenkrebs\n* **Samarium-153-EDTMP:** Schmerztherapie bei Knochenmetastasen\n* **Rhenium-186-HEDP:** Schmerztherapie bei Knochenmetastasen\n* **Yttrium-90-SIR-Spheres:** Radioembolisation bei Leberkrebs\n* **Lutetium-177-PSMA-', '617:** Radioligandentherapie bei Prostatakrebs\n* **Radium-223-Dichlorid:** Knochenmetastasentherapie bei Prostatakrebs und anderen Krebsarten'",,,
17E,Which radiopharmaceutical drugs are approved by the FDA?,english,specific,medication,gemini-1.0-pro-001,"'**Bone Imaging**\n* Technetium-99m methylene diphosphonate (Tc-99m MDP)', '\n* Technetium-99m hydroxymethylene diphosphonate (Tc-99m HDP)\n\n**Cardiac Imaging**\n', '* Technetium-99m sestamibi (Tc-99m MIBI)\n* Thallium-201 chloride (Tl-201)\n\n**Gastrointestinal Imaging**\n* Technetium-99m', ' pertechnetate (Tc-99m O4-)\n* Technetium-99m sulfur colloid (Tc-99m SC)\n* Indium-111 pentetreotide (In-111 Octreotide)', '\n\n**Hepatobiliary Imaging**\n* Technetium-99m mebrofenin (Tc-99m HIDA)\n* Technetium-99m disofenin (Tc-99m DISIDA)\n\n**Infection Imaging**\n* Gallium-67 citrate (Ga-67)\n* Indium-111 oxine (', 'In-111 InOxine)\n\n**Lung Imaging**\n* Technetium-99m macroaggregated albumin (Tc-99m MAA)\n* Xenon-133 (Xe-133)\n\n**Neurological Imaging**\n* Technetium-99m hexamethylpropylene amine oxime (Tc-99m HMPAO)\n* Tech', 'netium-99m ethyl cysteinate dimer (Tc-99m ECD)\n* Iodine-123 ioflupane (I-123 FP-CIT)\n* Fluorine-18 fluorodeoxyglucose (F-18 FDG)\n\n**Renal Imaging**\n* Technetium-99m mercaptoacetyltriglycine (Tc-99m MAG3)\n* Technetium-99m diethylenetri', 'aminepentaacetic acid (Tc-99m DTPA)\n\n**Thyroid Imaging**\n* Iodine-123 sodium iodide (I-123 NaI)\n* Iodine-131 sodium iodide (I-131 NaI)\n* Technetium-99m pertechnetate (Tc-99m O4-)\n\n**Tumor Imaging**\n* Indium-111 pentetreotide (In-111 Octreotide)\n* Iodine-13', '1 tositumomab (I-131 Tositumomab)\n* Yttrium-90 ibritumomab tiuxetan (Y-90 Zevalin)\n* Lutetium-177 dotatate (Lu-177 Dotatate)'",,,
18G,In welcher Indikationen werden zur Zeit PSMA-targeting Radiopharmazeutika entwickelt?,german,specific,medication,gemini-1.0-pro-001,"'PSMA-targeting Radiopharmazeutika werden derzeit für folgende Indikationen entwickelt:\n\n* **Prostatakrebs:**\n    *', ' Metastasierter kastrationsresistenter Prostatakrebs (mCRPC)\n    * Rezidivierender Prostatakre', 'bs nach radikaler Prostatektomie oder Strahlentherapie\n* **Andere solide Tumore:**\n    * Neuroendokrine Tumore (NET)\n    * Pankreaskrebs\n    * Blasenkrebs\n    * Nierenkrebs\n    * Magenkrebs\n    ', '* Darmkrebs\n* **Bildgebung:**\n    * PSMA-PET/CT zur Diagnose und Stadieneinteilung von Prostatakrebs und anderen soliden Tumoren'",,,
18E,In which indications are PSMA-targeting radiopharmaceuticals currently being developed?,english,specific,medication,gemini-1.0-pro-001,"'**Prostate Cancer:**\n\n* Metastatic castration-resistant prostate cancer (mCRPC)\n* Biochemical recurrence after radical prostatectomy\n*', ' Primary prostate cancer\n\n**Other Cancers:**\n\n* Metastatic renal cell carcinoma (mRCC)\n* Metastatic', ' neuroendocrine tumors (NETs)\n* Metastatic bladder cancer\n* Metastatic breast cancer\n* Metastatic lung cancer\n* Metastatic colorectal cancer\n* Metastatic pancreatic cancer\n\n**Other Indications:**\n\n* Imaging of prostate cancer and other PSMA-expressing tumors\n* Adjuvant therapy', ' after surgery or radiation therapy\n* Neoadjuvant therapy before surgery or radiation therapy'",,,
19G,Welche wichtigen Studien wurden in den letzten Jahren im Bereich der neuroendokrinen Tumore gestartet bzw. durchgeführt?,german,specific,study,gemini-1.0-pro-001,"'**Wichtige Studien zu neuroendokrinen Tumoren (NETs) in den letzten Jahren:**\n\n**Studien zur Epidemiologie und Diagnose:**\n\n*', ' **SEER-Studie (Surveillance, Epidemiology, and End Results):** Eine große Bevölkerungsstudie, die die Inzidenz, Prävalenz', ' und Überlebensraten von NETs in den Vereinigten Staaten untersuchte.\n* **ENETS-Studie (European Neuroendocrine Tumor Society):** Eine europäische Studie, die die klinischen Merkmale, Behandlungsergebnisse und Überlebensraten von NETs untersuchte.', '\n\n**Studien zur Behandlung:**\n\n* **PROMID-Studie (Prospective Randomized Multicenter Interventional Study of Somatostatin Analogues):** Eine randomisierte Studie, die die Wirksamkeit von Somat', 'ostatin-Analoga bei der Behandlung von fortgeschrittenen NETs untersuchte.\n* **NETTER-1-Studie (Neuroendocrine Tumor Therapy):** Eine Phase-3-Studie, die die Wirksamkeit von Everolimus bei der Behandlung von fortgeschrittenen NETs untersuchte.\n* **SUNRISE-Studie (Study of Unresectable Neuroendocrine Tumors', ' Receiving Indium-111 Pentetreotide Therapy):** Eine Phase-3-Studie, die die Wirksamkeit der Radionuklidtherapie mit Indium-111-Pentetreotid bei fortgeschrittenen NETs untersuchte.\n\n**Studien zu Biomarkern und personalisierter Medizin:**\n\n* **NETest-Studie (Neuroendocrine Tumor', ' Test):** Eine Studie, die Biomarker identifizierte, die zur Vorhersage des Ansprechens auf bestimmte Behandlungen bei NETs verwendet werden können.\n* **GENIE-Studie (Genomics of Neuroendocrine Neoplasia):** Eine genomweite Studie, die genetische Veränderungen identifizierte, die mit der Entwicklung und dem Fortschreiten von NETs in Zusammenhang stehen.\n\n**Studien zu neuen Behandlungsstrategien:**\n\n* **Studien zur Immuntherapie:** Untersuchungen zur', ' Wirksamkeit von Immuntherapien wie Checkpoint-Inhibitoren bei der Behandlung von NETs.\n* **Studien zur zielgerichteten Therapie:** Untersuchungen zur Wirksamkeit von zielgerichteten Therapien, die auf spezifische molekulare Veränderungen bei NETs abzielen.\n* **Studien zur Kombinationstherapie:** Untersuchungen zur Wirksamkeit von Kombinationstherapien, die verschiedene Behandlungsmodalitäten kombinieren, um die Ergebnisse bei NETs zu verbessern.'",,,
19E,What are the major studies that have been initiated or conducted in the field of neuroendocrine tumors in recent years?,english,specific,study,gemini-1.0-pro-001,"'**Major Studies in Neuroendocrine Tumors (NETs)**\n\n**Phase III Clinical Trials:**\n\n* **CLARINET:** Compared', ' lanreotide with placebo in patients with advanced midgut NETs (2017)\n* **PROMID:** Evaluated the efficacy', ' of everolimus in patients with advanced pancreatic NETs (2016)\n* **SUN1111:** Assessed the effectiveness of sunitinib in patients with advanced pancreatic NETs (201', '6)\n* **TELESTAR:** Investigated the role of telotristat ethyl in patients with carcinoid syndrome (2017)\n* **RADIANT-4:** Examined the efficacy of everolimus in patients with advanced', ' non-pancreatic NETs (2018)\n\n**Phase II Clinical Trials:**\n\n* **NETTER-1:** Evaluated the safety and efficacy of 177Lu-DOTATATE in patients with advanced NETs (2017)\n* **NETTER-2:** Assessed the efficacy of 177Lu-DOTATATE in patients with', ' advanced midgut NETs (2018)\n* **COMPASS:** Investigated the combination of cabozantinib and atezolizumab in patients with advanced NETs (2020)\n* **ENETS-16:** Evaluated the efficacy of pembrolizumab in patients with advanced NETs (2021)\n* **', 'NCT03585231:** Assessed the safety and efficacy of avapritinib in patients with advanced GIST-NETs (2022)\n\n**Observational Studies:**\n\n* **NET-SMART:** A prospective, multicenter registry study collecting data on patients with NETs (ongoing)\n* **ENETS Consensus Guidelines:** Regularly updated guidelines providing recommendations for the diagnosis and management of NETs (ongoing)\n* **NET-RADAR:** A global registry study monitoring the incidence and', ' outcomes of NETs (ongoing)\n\n**Other Major Initiatives:**\n\n* **Neuroendocrine Tumor Research Foundation (NETRF):** Funds research and provides support for patients with NETs.\n* **European Neuroendocrine Tumor Society (ENETS):** Promotes research and education in the field of NETs.\n* **National Cancer Institute (NCI):** Supports research and clinical trials for NETs through its Neuroendocrine Tumor Program.'",,,
20G,Was ist der Vergleichsarm in der Netter-1 Studie,german,specific,study,gemini-1.0-pro-001,'Placebo',,,
20E,What is the control arm in the Netter-1 trial?,english,specific,study,gemini-1.0-pro-001,'Placebo',,,
21G,Was ist der Vergleichsarm in der Netter-2 Studie,german,specific,study,gemini-1.0-pro-001,'Placebo',,,
21E,What is the control arm in the Netter-2 trial?,english,specific,study,gemini-1.0-pro-001,'Placebo',,,
22G,Was ist der Vergleichsarm in der COMPETE Studie,german,specific,study,gemini-1.0-pro-001,'Placebo',,,
22E,What is the control arm in the COMPETE trial?,english,specific,study,gemini-1.0-pro-001,'Usual care',,,
23G,Was ist der Vergleichsarm in der COMPOSE Studie,german,specific,study,gemini-1.0-pro-001,'Placebo',,,
23E,What is the control arm in the COMPOSE trial?,english,specific,study,gemini-1.0-pro-001,'Placebo',,,
24G,"Ist es möglich die verschiedenen Guidelines zu Management von neuroendokrinen Tumoren vergleichend darzustellen (ENETS, NANETS)? Wo sind hier die Unterschiede in der Therapie dieser Erkrankung? ",german,specific,guidelines,gemini-1.0-pro-001,"'**Vergleichende Darstellung der ENETS- und NANETS-Guidelines für das Management neuroendokriner Tumoren (NETs', ')**\n\n**ENETS (European Neuroendocrine Tumor Society)** und **NANETS (North American Neuroendocrine Tumor Society)** sind zwei', ' führende Organisationen, die Richtlinien für das Management von NETs herausgeben.\n\n**Unterschiede in der Therapie**\n\n**Lokalisierte NETs**\n\n* **ENETS:** Chirurgische Resektion ist die primäre Behandlung', 'soption.\n* **NANETS:** Chirurgie und lokale ablative Therapien (z. B. Radiofrequenzablation) werden empfohlen.\n\n**Metastasierte NETs**\n\n*', ' **ENETS:** Systemische Therapie mit Somatostatin-Analoga (z. B. Octreotid, Lanreotid) ist die Erstlinienbehandlung.\n* **NANETS:** Systemische Therapie mit Somatostatin-Analoga oder mTOR-Inhibitoren (z. B. Everolimus) wird empfohlen.\n\n**Fortgeschrittene', ' NETs**\n\n* **ENETS:** Chemotherapie (z. B. Streptozotocin, 5-Fluorouracil) kann in Betracht gezogen werden.\n* **NANETS:** Chemotherapie und zielgerichtete Therapien (z. B. Sunitinib, Pazopanib) werden empfohlen.\n\n**Andere Unterschiede**\n\n* **Definition von NETs:** ENETS', ' verwendet eine breitere Definition, die auch gutartige Tumoren einschließt, während NANETS sich auf bösartige Tumoren konzentriert.\n* **Staging-System:** ENETS verwendet das TNM-Staging-System, während NANETS das AJCC-Staging-System verwendet.\n* **Überwachung:** ENETS empfiehlt eine häufigere Überwachung als NANETS.\n* **Palliative Behandlung:** NANETS betont die Bedeutung palliativer Maßnahmen wie Schmerzbehandlung und Ernährung', 'sunterstützung.\n\n**Gemeinsamkeiten**\n\n* Beide Richtlinien betonen die Bedeutung eines multidisziplinären Ansatzes.\n* Beide Richtlinien empfehlen eine personalisierte Behandlung basierend auf dem individuellen Patientenprofil.\n* Beide Richtlinien erkennen die Notwendigkeit weiterer Forschung an.\n\n**Fazit**\n\nWährend es einige Unterschiede in den Therapieempfehlungen zwischen den ENETS- und NANETS-Richtlinien gibt, stimmen beide Organisationen in der Notwendigkeit eines umfassenden und personalisierten Ansatzes für das Management von NET', 's überein. Die Wahl der spezifischen Behandlung hängt von Faktoren wie dem Stadium des Tumors, dem Grad der Differenzierung und den individuellen Bedürfnissen des Patienten ab.'",,,
24E,"Is it possible to compare the different guidelines for the management of neuroendocrine tumors (ENETS, NANETS)? Where are the differences in the therapy of this disease?",english,specific,guidelines,gemini-1.0-pro-001,"'**Comparison of ENETS and NANETS Guidelines for Neuroendocrine Tumors (NETs)**\n\n**ENETS (European Neuroendocrine Tumor Society)**', ' and **NANETS (North American Neuroendocrine Tumor Society)** are two major organizations that provide guidelines for the management of NETs. While', ' there are some similarities, there are also some key differences between the two sets of guidelines.\n\n**Similarities**\n\n* Both guidelines recommend a multidisciplinary approach to the management of NETs, involving specialists from various fields such as oncology, surgery, endocrinology, and radiology.\n* Both guidelines emphasize the', ' importance of early diagnosis and staging of NETs.\n* Both guidelines recommend surgery as the primary treatment for localized NETs.\n* Both guidelines recommend systemic therapy, such as somatostatin analogs, for advanced NETs.\n\n**Differences**', '\n\n* **Staging:** ENETS uses a different staging system than NANETS. ENETS uses the TNM staging system, which is based on the size and location of the tumor, the presence of lymph node involvement, and the presence of distant metastases. NANETS uses the AJCC (American Joint Committee on Cancer) staging system, which is based on the size and location of the tumor, the presence of lymph node involvement', ', and the presence of distant metastases.\n* **Treatment of localized NETs:** ENETS recommends surgery as the primary treatment for localized NETs, regardless of the size or location of the tumor. NANETS recommends surgery for localized NETs that are larger than 2 cm or that are located in the pancreas or duodenum.\n* **Treatment of advanced NETs:** ENETS recommends systemic therapy, such as somatost', 'atin analogs, as the primary treatment for advanced NETs. NANETS recommends systemic therapy for advanced NETs that are causing symptoms or that are progressing.\n* **Follow-up:** ENETS recommends more frequent follow-up for NETs than NANETS. ENETS recommends follow-up every 3-6 months for localized NETs and every 6-12 months for advanced NETs. NANETS recommends follow-up every 6-12 months for localized NETs and every 12-24 months for advanced NETs.\n\n**Conclusion**\n\nThe ENETS and', ' NANETS guidelines for the management of NETs are generally similar, but there are some key differences between the two sets of guidelines. These differences should be taken into account when making treatment decisions for patients with NETs.'",,,
25G,In welchem Bereich werden PRRT Therapien in den ESMO Guidelines dargestellt?,german,specific,guidelines,gemini-1.0-pro-001,'',,,
25E,In which section are PRRT therapies presented in the ESMO Guidelines?,english,specific,guidelines,gemini-1.0-pro-001,'Genitourinary Cancers',,,
26G,Welche Arten von neuroendokrinen Tumoren werden in der COMPETE Studie untersucht?,german,specific,study,gemini-1.0-pro-001,"'Die COMPETE-Studie (COMprehensive Pancreas Evaluation and Treatment) untersucht neuroendokrine Tumoren', ' des Pankreas, die folgende Subtypen umfassen:\n\n* Gut differenzierte neuroendokrine Tumoren (NET)\n* Gut', ' differenzierte neuroendokrine Karzinome (NEC)\n* Gut differenzierte neuroendokrine Tumoren mit hohem Proliferationsindex (NET-G3)'",,,
26E,What types of neuroendocrine tumors are investigated in the COMPETE trial?,english,specific,study,gemini-1.0-pro-001,'Gastroenteropancreatic neuroendocrine tumors (GEP-NETs)',,,
27G,Was war das mediane PFS in der Netter-2 Studie?,german,specific,study,gemini-1.0-pro-001,'',,,
27E,What was the median PFS in the Netter-2 trial?,english,specific,study,gemini-1.0-pro-001,'11.1 months',,,
28G,In welchen Indikationen erforscht ITM Radiopharmazeutika?,german,specific,research,gemini-1.0-pro-001,"'ITM Radiopharmazeutika erforscht Radiopharmazeutika in folgenden Indikationen:\n\n* **Onkologie:**\n    *', ' Prostatakrebs\n    * Neuroendokrine Tumoren\n    * Nierenkrebs\n    * Hirntumoren\n    *', ' Lymphome\n* **Neurologie:**\n    * Parkinson-Krankheit\n    * Alzheimer-Krankheit\n* **Kardiovaskuläre Erkrankungen:**\n    * Myokardinfarkt\n    * Herzinsuffizienz\n* **Entzündliche Erkrankungen:**\n    * Rheumato', 'ide Arthritis\n    * Morbus Crohn\n* **Infektionskrankheiten:**\n    * Bakterielle Infektionen\n    * Virale Infektionen'",,,
28E,In which indications does ITM research radiopharmaceuticals?,english,specific,research,gemini-1.0-pro-001,'ITM researches radiopharmaceuticals in the following indications:\n\n- Oncology\n- Cardiology\n- Neurology\n- Immunology\n- Infectious diseases',,,
29G,Welche Isotope werden in den Studien von ITM verwendet?,german,general,research,gemini-1.0-pro-001,"'* **Kohlenstoff-14 (¹⁴C)**: Wird verwendet, um das Alter organischer Materialien zu bestimmen.\n* **', 'Stickstoff-15 (¹⁵N)**: Wird verwendet, um den Stickstoffkreislauf und die Stick', 'stofffixierung zu untersuchen.\n* **Sauerstoff-18 (¹⁸O)**: Wird verwendet, um Paläoklimabedingungen und die Herkunft von Wasser zu untersuchen.\n* **Wasserstoff-2 (²H,', ' Deuterium)**: Wird verwendet, um die Verdunstung und den Wasserkreislauf zu untersuchen.\n* **Strontium-87 (⁸⁷Sr)**: Wird verwendet, um die Herkunft und Bewegung von Gesteinen', ' und Sedimenten zu untersuchen.\n* **Neodym-143 (¹⁴³Nd)**: Wird verwendet, um die Herkunft und Entwicklung des Erdmantels zu untersuchen.\n* **Blei-206 (²⁰⁶Pb)**: Wird verwendet, um das Alter von Gesteinen und Mineralien zu bestimmen.\n* **Uran-238 (²³', '⁸U)**: Wird verwendet, um das Alter von Gesteinen und Mineralien zu bestimmen.\n* **Thorium-230 (²³⁰Th)**: Wird verwendet, um das Alter von Meeresablagerungen und Korallen zu bestimmen.\n* **Protactinium-231 (²³¹Pa)**: Wird verwendet, um die Ozeanströmungen und die Sedimentationsraten zu untersuchen.'",,,
29E,Which isotopes are used in ITM's studies?,english,general,research,gemini-1.0-pro-001,"'* **Carbon-14 (¹⁴C)**: Used to date organic materials up to 50,00', '0 years old.\n* **Nitrogen-15 (¹⁵N)**: Used to study nitrogen cycling in ecosystems.\n', '* **Oxygen-18 (¹⁸O)**: Used to study climate change and paleoclimatology.\n* **Hydrogen-2 (²H)**: Used to study water movement and age.\n* **Sulfur-34 (³⁴S)**: Used to study sulfur cycling', "" in ecosystems.\n* **Strontium-87 (⁸⁷Sr)**: Used to study rock weathering and erosion.\n* **Neodymium-143 (¹⁴³Nd)**: Used to study the origin and evolution of the Earth's mantle.\n* **"", 'Lead-206 (²⁰⁶Pb)**: Used to date rocks and minerals.\n* **Uranium-238 (²³⁸U)**: Used to date rocks and minerals.\n* **Thorium-232 (²³²Th)**: Used to date rocks and minerals.'",,,
30G,Wann wurde ITM gegründet?,german,general,company,gemini-1.0-pro-001,'1994',,,
30E,When was ITM founded?	,english,general,company,gemini-1.0-pro-001,'1991',,,
