QuestionId,Question,language,Type,Categorie,LLM,answer,correctness,relevance,specificity
19G,Welche wichtigen Studien wurden in den letzten Jahren im Bereich der neuroendokrinen Tumore gestartet bzw. durchgeführt?,german,specific,study,gpt-3.5-turbo-0125,"Einige wichtige Studien, die in den letzten Jahren im Bereich der neuroendokrinen Tumore gestartet oder durchgeführt wurden, sind:

1. NETTER-1-Studie: Diese Studie untersuchte die Wirksamkeit von Lutetium-177-Dotatate bei Patienten mit fortgeschrittenen neuroendokrinen Tumoren des Magen-Darm-Trakts oder des Pankreas.

2. RADIANT-Studien: Diese Studien untersuchten die Wirksamkeit von Everolimus und Sunitinib bei der Behandlung von fortgeschrittenen neuroendokrinen Tumoren des Pankreas und des Magen-Darm-Trakts.

3. CLARINET-Studie: Diese Studie untersuchte die Wirksamkeit von Lanreotid bei der Behandlung von nicht-funktionellen neuroendokrinen Tumoren des Magen-Darm-Trakts.

4. PROMID-Studie: Diese Studie untersuchte die Wirksamkeit von Octreotid bei der Behandlung von neuroendokrinen Tumoren des Dünndarms und des Kolons.

5. COMPETE-Studie: Diese Studie untersucht die Wirksamkeit von Peptide-Rezeptor-Radionuklidtherapie (PRRT) bei der Behandlung von fortgeschrittenen neuroendokrinen Tumoren.

Diese Studien haben dazu beigetragen, das Verständnis der Krankheit zu verbessern und neue Behandlungsmöglichkeiten für Patienten mit neuroendokrinen Tumoren zu entwickeln.",,,
19E,What are the major studies that have been initiated or conducted in the field of neuroendocrine tumors in recent years?,english,specific,study,gpt-3.5-turbo-0125,"1. The NETTER-1 trial: This study investigated the efficacy and safety of the radiolabeled somatostatin analog, lutetium-177-DOTATATE, in patients with advanced midgut neuroendocrine tumors.

2. The RADIANT trials: These trials evaluated the efficacy of the mTOR inhibitor everolimus in patients with advanced neuroendocrine tumors of various origins.

3. The CLARINET trial: This study assessed the efficacy of the somatostatin analog lanreotide in patients with non-functioning gastroenteropancreatic neuroendocrine tumors.

4. The COMPETE trial: This ongoing study is comparing the efficacy of peptide receptor radionuclide therapy (PRRT) with lutetium-177-DOTATATE to high-dose octreotide in patients with advanced midgut neuroendocrine tumors.

5. The NET-02 trial: This study is investigating the use of peptide receptor radionuclide therapy (PRRT) with lutetium-177-DOTATATE in patients with advanced neuroendocrine tumors of various origins.

6. The NETTER-2 trial: This ongoing study is evaluating the efficacy and safety of the radiolabeled somatostatin analog, lutetium-177-DOTATOC, in patients with advanced somatostatin receptor-positive neuroendocrine tumors.

These studies aim to improve the understanding of neuroendocrine tumors and develop more effective treatment options for patients with this rare and complex disease.",,,
20G,Was ist der Vergleichsarm in der Netter-1 Studie,german,specific,study,gpt-3.5-turbo-0125,"In der Netter-1 Studie handelt es sich um eine randomisierte, kontrollierte Studie, bei der Patienten mit neuroendokrinen Tumoren des Magen-Darm-Trakts behandelt wurden. Der Vergleichsarm in dieser Studie war die Behandlung mit Octreotid-LAR, einem langwirksamen Somatostatin-Analogon, im Vergleich zur Behandlung mit Placebo.",,,
20E,What is the control arm in the Netter-1 trial?,english,specific,study,gpt-3.5-turbo-0125,"In the Netter-1 trial, the control arm was the group of patients who received a placebo or standard treatment instead of the experimental treatment being tested. This group is used for comparison to evaluate the effectiveness and safety of the new treatment being studied.",,,
21G,Was ist der Vergleichsarm in der Netter-2 Studie,german,specific,study,gpt-3.5-turbo-0125,"Der Vergleichsarm in der Netter-2 Studie war eine Gruppe von Patienten, die eine Standardbehandlung erhielten, die als Vergleichsmaßstab für die Wirksamkeit einer neuen Behandlungsmethode diente. In der Netter-2 Studie wurde beispielsweise die Wirksamkeit eines neuen Medikaments zur Behandlung von Diabetes im Vergleich zur Standardbehandlung untersucht. Die Patienten im Vergleichsarm erhielten also die Standardbehandlung, während die Patienten im Interventionsarm das neue Medikament erhielten. Durch den Vergleich der Ergebnisse zwischen den beiden Gruppen konnten die Forscher feststellen, ob das neue Medikament effektiver oder sicherer war als die Standardbehandlung.",,,
21E,What is the control arm in the Netter-2 trial?,english,specific,study,gpt-3.5-turbo-0125,"In the Netter-2 trial, the control arm is the group of participants who receive standard of care treatment or placebo, while the experimental arm receives the investigational treatment being studied. The control arm is used to compare the effectiveness and safety of the investigational treatment against the standard of care or placebo.",,,
22G,Was ist der Vergleichsarm in der COMPETE Studie,german,specific,study,gpt-3.5-turbo-0125,"Der Vergleichsarm in der COMPETE Studie ist die Gruppe von Teilnehmern, die entweder keine Behandlung erhalten oder eine Standardbehandlung erhalten, die mit der experimentellen Behandlung verglichen wird. In klinischen Studien dient der Vergleichsarm dazu, die Wirksamkeit und Sicherheit der neuen Behandlung im Vergleich zur Standardbehandlung oder Placebo zu bewerten.",,,
22E,What is the control arm in the COMPETE trial?,english,specific,study,gpt-3.5-turbo-0125,"In the COMPETE trial, the control arm is the group of participants who receive the standard treatment or placebo, against which the experimental treatment is compared. The control arm helps researchers to determine the effectiveness of the new treatment by providing a baseline for comparison.",,,
23G,Was ist der Vergleichsarm in der COMPOSE Studie,german,specific,study,gpt-3.5-turbo-0125,"Der Vergleichsarm in der COMPOSE Studie ist die Gruppe von Teilnehmern, die entweder eine Standardbehandlung oder ein Placebo erhalten, um die Wirksamkeit und Sicherheit eines neuen Medikaments oder einer neuen Therapie zu testen. In der COMPOSE Studie wird der Vergleichsarm verwendet, um die Ergebnisse der Behandlungsgruppe mit denen der Kontrollgruppe zu vergleichen und festzustellen, ob die neue Behandlung tatsächlich wirksamer ist als die Standardbehandlung oder das Placebo.",,,
23E,What is the control arm in the COMPOSE trial?,english,specific,study,gpt-3.5-turbo-0125,"In the COMPOSE trial, the control arm is the group of participants who receive the standard of care treatment or placebo, against which the experimental treatment is compared. This group helps researchers determine the effectiveness of the new treatment being studied in the trial.",,,
24G,"Ist es möglich die verschiedenen Guidelines zu Management von neuroendokrinen Tumoren vergleichend darzustellen (ENETS, NANETS)? Wo sind hier die Unterschiede in der Therapie dieser Erkrankung? ",german,specific,guidelines,gpt-3.5-turbo-0125,"Ja, es ist möglich die verschiedenen Guidelines zu Management von neuroendokrinen Tumoren (NETs) vergleichend darzustellen. Die European Neuroendocrine Tumor Society (ENETS) und die North American Neuroendocrine Tumor Society (NANETS) haben jeweils ihre eigenen Richtlinien zur Diagnose und Behandlung von NETs entwickelt.

Einige der Unterschiede in der Therapie dieser Erkrankung zwischen den ENETS und NANETS Guidelines sind:

1. Diagnose: ENETS empfiehlt die Verwendung von spezifischen Biomarkern wie Chromogranin A und 5-HIAA zur Diagnose von NETs, während NANETS auch die Verwendung von Bildgebungsverfahren wie CT, MRI und PET-Scan empfiehlt.

2. Chirurgie: ENETS empfiehlt eine aggressive chirurgische Entfernung des Tumors, auch bei fortgeschrittenen Stadien, während NANETS eine individualisierte chirurgische Behandlung basierend auf dem Tumorgrad und der Lokalisation empfiehlt.

3. Medikamentöse Therapie: ENETS empfiehlt die Verwendung von Somatostatin-Analoga als Erstlinientherapie bei NETs, während NANETS auch die Verwendung von Chemotherapie und zielgerichteten Therapien wie Everolimus und Sunitinib empfiehlt.

4. Follow-up: ENETS empfiehlt regelmäßige Nachsorgeuntersuchungen mit Bildgebung und Biomarker-Tests, während NANETS auch die Einbeziehung von multidisziplinären Teams und psychosozialer Unterstützung empfiehlt.

Es ist wichtig zu beachten, dass die Behandlung von NETs individuell angepasst werden sollte und dass die Guidelines der ENETS und NANETS als Leitfaden dienen, aber nicht als starre Regeln. Es ist ratsam, mit einem erfahrenen Arzt zusammenzuarbeiten, um die beste Behandlungsoption für jeden einzelnen Patienten zu finden.",,,
24E,"Is it possible to compare the different guidelines for the management of neuroendocrine tumors (ENETS, NANETS)? Where are the differences in the therapy of this disease?",english,specific,guidelines,gpt-3.5-turbo-0125,"Yes, it is possible to compare the guidelines for the management of neuroendocrine tumors (NETs) from different organizations such as the European Neuroendocrine Tumor Society (ENETS) and the North American Neuroendocrine Tumor Society (NANETS). While both organizations provide recommendations for the diagnosis and treatment of NETs, there are some differences in their guidelines.

One key difference between the ENETS and NANETS guidelines is the classification of NETs. ENETS uses the TNM staging system for NETs, which takes into account the size of the tumor, the extent of spread to nearby lymph nodes, and the presence of metastases. On the other hand, NANETS uses the World Health Organization (WHO) classification system, which categorizes NETs based on their histological features and grade.

In terms of therapy, there are also some differences between the ENETS and NANETS guidelines. For example, ENETS recommends surgery as the primary treatment for localized NETs, while NANETS suggests a multidisciplinary approach that may include surgery, chemotherapy, and targeted therapies. Additionally, ENETS guidelines place a strong emphasis on the use of somatostatin analogs for symptom control and tumor growth inhibition, while NANETS guidelines also recommend the use of peptide receptor radionuclide therapy (PRRT) for certain patients with advanced NETs.

Overall, while there may be some differences in the specific recommendations provided by ENETS and NANETS, both organizations aim to provide evidence-based guidelines for the management of NETs to improve patient outcomes. It is important for healthcare providers to consider the recommendations from both organizations when developing a treatment plan for patients with NETs.",,,
25G,In welchem Bereich werden PRRT Therapien in den ESMO Guidelines dargestellt?,german,specific,guidelines,gpt-3.5-turbo-0125,Die PRRT Therapien werden im Bereich der Neuroendokrinen Tumoren in den ESMO Guidelines dargestellt.,,,
25E,In which section are PRRT therapies presented in the ESMO Guidelines?,english,specific,guidelines,gpt-3.5-turbo-0125,PRRT therapies are presented in the section on Neuroendocrine and Adrenal Tumours in the ESMO Guidelines.,,,
26G,Welche Arten von neuroendokrinen Tumoren werden in der COMPETE Studie untersucht?,german,specific,study,gpt-3.5-turbo-0125,"In der COMPETE Studie werden neuroendokrine Tumoren des Gastrointestinaltrakts (Magen-Darm-Trakt) untersucht, einschließlich des Pankreas, des Magens, des Dünndarms und des Kolons.",,,
26E,What types of neuroendocrine tumors are investigated in the COMPETE trial?,english,specific,study,gpt-3.5-turbo-0125,"The COMPETE trial investigates well-differentiated neuroendocrine tumors (NETs) of the gastrointestinal tract and pancreas. These include tumors such as carcinoid tumors, pancreatic NETs, and gastrointestinal NETs.",,,
27G,Was war das mediane PFS in der Netter-2 Studie?,german,specific,study,gpt-3.5-turbo-0125,"Das mediane PFS (progressionsfreies Überleben) in der Netter-2 Studie betrug 11,1 Monate.",,,
27E,What was the median PFS in the Netter-2 trial?,english,specific,study,gpt-3.5-turbo-0125,The median progression-free survival (PFS) in the Netter-2 trial was 11.3 months.,,,
28G,In welchen Indikationen erforscht ITM Radiopharmazeutika?,german,specific,research,gpt-3.5-turbo-0125,"ITM Radiopharmazeutika erforscht Radiopharmazeutika für die Behandlung von verschiedenen Krebserkrankungen, wie z.B. Prostatakrebs, Hirntumoren, Leberkrebs und Bauchspeicheldrüsenkrebs. Darüber hinaus werden auch Radiopharmazeutika für die Diagnose und Therapie von neuroendokrinen Tumoren und anderen Erkrankungen erforscht.",,,
28E,In which indications does ITM research radiopharmaceuticals?,english,specific,research,gpt-3.5-turbo-0125,"ITM research radiopharmaceuticals are primarily used in the treatment of neuroendocrine tumors, bone metastases, and other types of cancer. They are also being researched for potential applications in other medical conditions such as cardiovascular diseases and inflammatory disorders.",,,
29G,Welche Isotope werden in den Studien von ITM verwendet?,german,general,research,gpt-3.5-turbo-0125,"ITM verwendet verschiedene Isotope für ihre Studien, darunter Lutetium-177, Yttrium-90, Indium-111 und Gallium-68.",,,
29E,Which isotopes are used in ITM's studies?,english,general,research,gpt-3.5-turbo-0125,"Some of the isotopes used in ITM's studies include:

- Carbon-11 (11C)
- Fluorine-18 (18F)
- Gallium-68 (68Ga)
- Copper-64 (64Cu)
- Technetium-99m (99mTc)
- Iodine-123 (123I)
- Yttrium-90 (90Y)
- Lutetium-177 (177Lu)",,,
30G,Wann wurde ITM gegründet?,german,general,company,gpt-3.5-turbo-0125,ITM wurde im Jahr 1992 gegründet.,,,
30E,When was ITM founded?	,english,general,company,gpt-3.5-turbo-0125,"ITM (Instituto Tecnológico de Monterrey) was founded on September 6, 1943.",,,
31G,Welche Produkte hat ITM bereits auf dem Markt?,german,general,company,gpt-3.5-turbo-0125,"ITM hat bereits folgende Produkte auf dem Markt:

1. ITM Power Electrolyzer - Wasserstoff-Elektrolyseure zur Erzeugung von grünem Wasserstoff
2. ITM Power Fuel Cells - Brennstoffzellen zur Umwandlung von Wasserstoff in elektrische Energie
3. ITM Power Refueling Stations - Wasserstoff-Tankstellen zur Betankung von Brennstoffzellenfahrzeugen
4. ITM Power Storage Solutions - Energiespeicherlösungen zur Speicherung von grünem Wasserstoff
5. ITM Power Power-to-Gas Systems - Systeme zur Umwandlung von überschüssigem Strom in grünen Wasserstoff",,,
31E,Which products does ITM already have on the market?,english,general,company,gpt-3.5-turbo-0125,"ITM currently has several products on the market, including:

1. Lutetium-177 (Lu-177) based radiopharmaceuticals for targeted cancer therapy
2. Actinium-225 (Ac-225) based radiopharmaceuticals for targeted alpha therapy
3. Yttrium-90 (Y-90) based radiopharmaceuticals for targeted cancer therapy
4. Gallium-68 (Ga-68) based radiopharmaceuticals for PET imaging
5. Iodine-131 (I-131) based radiopharmaceuticals for thyroid cancer therapy

These products are used in the diagnosis and treatment of various types of cancer and other medical conditions.",,,
32G,An welchen Kongressen nimmt ITM teil?,german,general,company,gpt-3.5-turbo-0125,"ITM nimmt an verschiedenen Kongressen teil, darunter:

1. Mobile World Congress (MWC)
2. Consumer Electronics Show (CES)
3. RSA Conference
4. Cloud Expo
5. Gartner IT Symposium/Xpo
6. Black Hat
7. DEF CON
8. Microsoft Ignite
9. Google Cloud Next
10. Amazon re:Invent

Diese Liste ist nicht abschließend und ITM kann auch an anderen Kongressen teilnehmen, die für das Unternehmen relevant sind.",,,
32E,Which congresses does ITM participate in?,english,general,company,gpt-3.5-turbo-0125,"ITM (Institute of Tropical Medicine) participates in various congresses related to tropical medicine, global health, infectious diseases, and public health. Some of the congresses that ITM has participated in include:

1. European Congress on Tropical Medicine and International Health (ECTMIH)
2. American Society of Tropical Medicine and Hygiene (ASTMH) Annual Meeting
3. International Congress on Infectious Diseases (ICID)
4. International Conference on Emerging Infectious Diseases (ICEID)
5. International Conference on Global Health
6. International Conference on Public Health and Tropical Medicine

These are just a few examples of the congresses that ITM may participate in, as the institute is actively involved in the global health community and regularly attends and presents at various conferences and congresses around the world.",,,
33G,Wie funktioniert PRRT/Wie ist das Medikament zusammengesetzt?,german,general,mechanism of action,gpt-3.5-turbo-0125,"PRRT steht für Peptid-Rezeptor-Radionuklid-Therapie und ist eine Form der nuklearmedizinischen Therapie, die zur Behandlung von bestimmten Krebserkrankungen eingesetzt wird. Bei dieser Therapie werden radioaktive Substanzen, die an spezifische Rezeptoren auf den Krebszellen binden, in den Körper eingebracht. Die radioaktiven Substanzen zerstören dann gezielt die Krebszellen.

Das Medikament für die PRRT besteht aus einem Peptid, das an die Rezeptoren auf den Krebszellen bindet, und einem radioaktiven Radionuklid, das die Krebszellen gezielt bestrahlt. Das Peptid dient als Trägersubstanz, um das Radionuklid zu den Krebszellen zu transportieren. Die radioaktive Strahlung des Radionuklids führt dann zur Zerstörung der Krebszellen.

Die genaue Zusammensetzung des Medikaments kann je nach Art des Krebses und den individuellen Bedürfnissen des Patienten variieren. Die PRRT wird in der Regel in mehreren Sitzungen durchgeführt, um eine optimale Wirksamkeit zu erzielen.",,,
33E,How does PRRT work/what is the drug made up of?,english,general,mechanism of action,gpt-3.5-turbo-0125,"PRRT, or Peptide Receptor Radionuclide Therapy, is a type of targeted radiation therapy used to treat neuroendocrine tumors. It works by delivering radiation directly to cancer cells using a radioactive substance attached to a peptide that binds to specific receptors on the surface of the tumor cells.

The drug used in PRRT is made up of a radioactive isotope, such as Lutetium-177 or Yttrium-90, attached to a peptide molecule that targets somatostatin receptors on the tumor cells. The peptide acts as a carrier to deliver the radiation directly to the cancer cells, minimizing damage to surrounding healthy tissue.

Once the drug is injected into the patient's bloodstream, the peptide binds to the somatostatin receptors on the tumor cells, allowing the radioactive isotope to deliver radiation to the cancer cells. This targeted approach helps to destroy the tumor cells while minimizing side effects on normal tissues.

Overall, PRRT is an effective treatment option for patients with neuroendocrine tumors that express somatostatin receptors, offering a targeted and personalized approach to cancer therapy.",,,
34G,Was ist die wichtigste Voraussetzung für die Behandlung mit PRRT?,german,general,requirements,gpt-3.5-turbo-0125,"Die wichtigste Voraussetzung für die Behandlung mit PRRT (Peptid-Rezeptor-Radionuklid-Therapie) ist das Vorhandensein von spezifischen Rezeptoren auf den Tumorzellen, die das radioaktive Radionuklid binden können. Diese Rezeptoren müssen durch eine nuklearmedizinische Diagnostik, wie beispielsweise eine Somatostatin-Rezeptor-Szintigrafie, nachgewiesen werden, um sicherzustellen, dass die PRRT für den Patienten geeignet ist und eine erfolgreiche Behandlung ermöglicht.",,,
34E,What is the major requirement for a patient to be treated with PRRT?,english,general,requirements,gpt-3.5-turbo-0125,"The major requirement for a patient to be treated with PRRT (Peptide Receptor Radionuclide Therapy) is the presence of specific receptors on the surface of tumor cells that can be targeted by the radioactive peptides used in the treatment. This is typically determined through imaging tests such as a somatostatin receptor scintigraphy (SRS) or a positron emission tomography (PET) scan. Additionally, the patient must have a confirmed diagnosis of a neuroendocrine tumor that is not responding to other treatments.",,,
35G,Was ist Theranostik?	,german,general,definition,gpt-3.5-turbo-0125,"Theranostik ist ein medizinisches Konzept, das die Kombination von Diagnostik und Therapie in einem einzigen Verfahren oder Produkt beinhaltet. Durch die Verwendung von theranostischen Ansätzen können Ärzte die Wirksamkeit einer bestimmten Behandlung bei einem Patienten vorhersagen und personalisierte Therapien entwickeln. Dies kann dazu beitragen, die Behandlungsergebnisse zu verbessern und die Nebenwirkungen zu minimieren. Theranostik wird häufig in der Krebsbehandlung eingesetzt, um die richtige Therapie für jeden einzelnen Patienten zu identifizieren.",,,
35E,What is theranostics?,english,general,definition,gpt-3.5-turbo-0125,"Theranostics is a field of medicine that combines diagnostics and therapeutics to provide personalized treatment for patients. It involves the use of diagnostic tests to identify specific biomarkers or molecular targets in a patient's body, which can then be used to tailor a targeted therapy or treatment plan. Theranostics aims to improve the effectiveness of treatments, reduce side effects, and ultimately improve patient outcomes.",,,
